group_id,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,n_completed,n_failed,best_single_repeat,best_single_subject_macro_f1,best_single_subject_balanced_accuracy,best_single_file_macro_f1,best_single_file_balanced_accuracy,best_single_report_path,window_balanced_accuracy_mean,window_balanced_accuracy_std,window_balanced_accuracy_best,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_best,file_balanced_accuracy_mean,file_balanced_accuracy_std,file_balanced_accuracy_best,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_best,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_best,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_best,best_val_loss_mean,best_val_loss_std,best_val_loss_best,best_val_accuracy_mean,best_val_accuracy_std,best_val_accuracy_best,duration_sec_mean,duration_sec_std,duration_sec_best
70,inceptiontime,inception_time,PPI,50,20,5.0,3.5,30.000000000000004,0.9,5,0,3,0.7951447245564892,0.8101851851851851,0.736864752242051,0.7453703703703702,results_frailty3/20260527_1320/reports/g0070_r3_inceptiontime_extra-PPI_ep50_seq5_ov030_mw090_seed20042_report.json,0.6295434684967578,0.04825365594935893,0.7021007682660899,0.6231559292972882,0.04547426071232994,0.6942817726843257,0.6629629629629629,0.055391733770446455,0.7453703703703702,0.6566159137483806,0.0521017576702524,0.736864752242051,0.6962962962962963,0.078926699337504,0.8101851851851851,0.6833588650771313,0.07899751408244439,0.7951447245564892,0.9154886070057392,0.4105640933000069,1.6085015008644201,0.8056650489256405,0.05647306653221427,0.8678185120385492,346.08511600811033,47.99216519184194,394.11959961336106
32,inceptiontime,inception_time,0,50,20,10.0,5.0,50.0,0.9,5,0,4,0.7307692307692308,0.7268518518518517,0.693193693068849,0.6944444444444445,results_frailty3/20260527_1320/reports/g0032_r4_inceptiontime_extra-0_ep50_seq10_ov050_mw090_seed30042_report.json,0.6411060723820793,0.014092969619786368,0.6662023386141714,0.635307266342189,0.020781983953166005,0.6651897587661805,0.6827777777777778,0.014255651299198318,0.6981481481481481,0.6763529349188038,0.018033889655135946,0.7004375462699123,0.6916666666666667,0.04198438536575787,0.736111111111111,0.6831475089126187,0.03298573984648158,0.7307692307692308,1.0115442929956777,0.3453203182883088,1.5148049135458725,0.7711074051712977,0.05441881769767708,0.8669254554009544,273.2869978848845,27.99637387737118,314.05927662644535
4,cnn,cnn1d,PPI,50,20,15.0,7.5,50.0,0.9,5,0,3,0.7259259259259259,0.7546296296296297,0.702349571919092,0.7148148148148149,results_frailty3/20260527_1320/reports/g0004_r3_cnn_extra-PPI_ep50_seq15_ov050_mw090_seed20042_report.json,0.6056891849131909,0.03272356859722671,0.6640361942410897,0.5978480904587714,0.03142024242718788,0.6499231098243736,0.6335185185185186,0.04385566800212043,0.7148148148148149,0.6257203575215965,0.04357954295863191,0.702349571919092,0.6935185185185185,0.03186046395200974,0.7546296296296297,0.6818658729185044,0.022380678446125814,0.7259259259259259,1.158240278566945,0.5533346395252479,1.9448579333805376,0.7770574235370412,0.0587818703418154,0.8798711755233494,79.24939004722982,3.8271989571018072,82.71522948518395
52,cnn,cnn1d,PPI,50,20,5.0,2.5,50.0,0.9,5,0,3,0.7590909090909091,0.7685185185185185,0.7394374809156297,0.7546296296296297,results_frailty3/20260527_1320/reports/g0052_r3_cnn_extra-PPI_ep50_seq5_ov050_mw090_seed20042_report.json,0.6319676733441929,0.05150725810354996,0.7090674487932124,0.6237820139005099,0.05100944712600724,0.6980888278708508,0.6685185185185185,0.05664669219491562,0.7546296296296297,0.6577494052598876,0.0566343519810349,0.7394374809156297,0.6907407407407408,0.05108560823753233,0.7685185185185185,0.6816547462199636,0.051979695695637256,0.7590909090909091,1.0646790838324123,0.3913459726101971,1.6446215618352287,0.772070968775353,0.04818393087274286,0.8255520990300868,222.46963757053018,15.718838780035636,244.34078741353005
62,cnn,cnn1d,0,50,20,5.0,3.5,30.000000000000004,0.9,5,0,4,0.7630591630591631,0.7685185185185185,0.6793169793169792,0.6851851851851851,results_frailty3/20260527_1320/reports/g0062_r4_cnn_extra-0_ep50_seq5_ov030_mw090_seed30042_report.json,0.5906305240641264,0.012862860561928242,0.6123378310954735,0.587997834454563,0.01254515502165424,0.606901889925263,0.6312962962962962,0.02837264278685652,0.6851851851851851,0.6294428230063237,0.027623088852773998,0.6793169793169792,0.6833333333333333,0.049655880288118244,0.7685185185185185,0.6815913555043991,0.05065825310155666,0.7630591630591631,1.1348985200567228,0.18313803245172386,1.479665324030841,0.7038362997165977,0.030864724632023197,0.7406136117403723,112.68666212931275,9.98183180483999,130.1417877851054
19,inceptiontime,inception_time,0,50,10,15.0,10.5,30.000000000000004,0.9,5,0,5,0.7897435897435897,0.7824074074074074,0.6822313634328872,0.6768518518518518,results_frailty3/20260527_1320/reports/g0019_r5_inceptiontime_extra-0_ep50_seq15_ov030_mw090_seed40042_report.json,0.6151416520213219,0.027238326782644814,0.641302637030093,0.6053648435108516,0.02555418061127294,0.634758988397934,0.6557407407407407,0.0326125780476426,0.6824074074074075,0.647242400184451,0.03490330210069797,0.6822313634328872,0.6898148148148148,0.06461609749025152,0.7824074074074074,0.6814875541642266,0.06809603738052682,0.7897435897435897,0.9635068548162323,0.29909228022248846,1.1462428352577083,0.7584230666452888,0.04657079467920093,0.8444668911335578,99.00686953496188,9.05872832828209,109.07528157159686
57,inceptiontime,inception_time,PPI,50,10,5.0,2.5,50.0,0.9,5,0,2,0.7652173913043478,0.7685185185185185,0.6288638262322473,0.6351851851851852,results_frailty3/20260527_1320/reports/g0057_r2_inceptiontime_extra-PPI_ep50_seq5_ov050_mw090_seed10042_report.json,0.6216370410949918,0.02409709929525284,0.6484124905300582,0.6185342992866054,0.0216736476807664,0.6445150369065002,0.6314814814814815,0.027783949931565254,0.6712962962962963,0.6278072655565701,0.025277354308324528,0.6653747833523114,0.687037037037037,0.07223409209200773,0.7685185185185185,0.6814860273212676,0.07117131293859638,0.7652173913043478,1.0624425157472128,0.3501326567680325,1.5072579591505766,0.7768332038971295,0.043677121429133874,0.8220313420702449,254.38236263878645,37.58725703557208,327.5278687495738
20,inceptiontime,inception_time,0,50,20,15.0,10.5,30.000000000000004,0.9,5,0,4,0.7050915331807781,0.7083333333333334,0.6881682421312291,0.6935185185185185,results_frailty3/20260527_1320/reports/g0020_r4_inceptiontime_extra-0_ep50_seq15_ov030_mw090_seed30042_report.json,0.6240662652676954,0.03018680190462033,0.6467914617993079,0.625998530747683,0.026140303897352925,0.6504050464862449,0.6701851851851851,0.035627820081868745,0.7092592592592593,0.6739666317456188,0.030734870936805447,0.7161522545574751,0.6740740740740742,0.046628438192645096,0.7129629629629629,0.677513058261342,0.035953484454169675,0.7050915331807781,0.9502349341556717,0.242230570998166,1.209983465949679,0.7642392175725509,0.04049793609383893,0.8388327721661054,193.12543551232665,14.437431970406058,209.07960078679025
64,cnn,cnn1d,PPI,50,20,5.0,3.5,30.000000000000004,0.9,5,0,3,0.7590909090909091,0.7685185185185185,0.7382397519568693,0.7388888888888889,results_frailty3/20260527_1320/reports/g0064_r3_cnn_extra-PPI_ep50_seq5_ov030_mw090_seed20042_report.json,0.637082061530582,0.03428659171389595,0.6973943300795832,0.6302781984488863,0.03815807359640418,0.69754231600555,0.6681481481481482,0.04005140729534294,0.7388888888888889,0.6594803689327012,0.04413415937903473,0.7382397519568693,0.6907407407407408,0.04605492635350328,0.7685185185185185,0.6757660044347351,0.0486457253404718,0.7590909090909091,1.1093404106331948,0.5480854923931363,1.7220654216375888,0.7873049742067392,0.06285237067076567,0.8832959412815912,156.0129978628829,22.41436234890878,176.27422643825412
43,inceptiontime,inception_time,0,50,10,10.0,7.0,30.000000000000004,0.9,5,0,5,0.6995670995670995,0.7129629629629629,0.6345944030511856,0.6342592592592593,results_frailty3/20260527_1320/reports/g0043_r5_inceptiontime_extra-0_ep50_seq10_ov030_mw090_seed40042_report.json,0.6141119716357833,0.014536510250684961,0.6361049781727964,0.6060128585296816,0.016038584969870432,0.6254834080659452,0.6625925925925925,0.01662133753504953,0.6851851851851852,0.6523559935356305,0.01554012383398601,0.6710831106020109,0.6898148148148148,0.018748571047515348,0.7129629629629629,0.6755307764131293,0.016359819280595874,0.6995670995670995,0.9305593535047766,0.2800279314988353,1.2149197949004955,0.745680526941466,0.04196467885014767,0.8226044753682945,122.36814487557858,15.061610561509111,141.40967030916363
