rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Robust/Non-Frail,Young,6,0.1
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Young,Pre-Frail,1,0.025
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Young,Robust/Non-Frail,10,0.25
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Young,Young,29,0.725
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Pre-Frail,Pre-Frail,32,0.7111111111111111
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,13,0.28888888888888886
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Pre-Frail,Young,0,0.0
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,19,0.31666666666666665
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,37,0.6166666666666667
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Robust/Non-Frail,Young,4,0.06666666666666667
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Young,Pre-Frail,0,0.0
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Young,Robust/Non-Frail,9,0.225
8,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,15.0,50.0,20,5,Young,Young,31,0.775
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Pre-Frail,Pre-Frail,34,0.7555555555555555
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Pre-Frail,Robust/Non-Frail,9,0.2
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Pre-Frail,Young,2,0.044444444444444446
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Robust/Non-Frail,Pre-Frail,19,0.31666666666666665
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Robust/Non-Frail,Robust/Non-Frail,32,0.5333333333333333
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Robust/Non-Frail,Young,9,0.15
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Young,Pre-Frail,4,0.1
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Young,Robust/Non-Frail,4,0.1
9,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,PPI,5.0,30.0,20,5,Young,Young,32,0.8
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Pre-Frail,Pre-Frail,37,0.8222222222222222
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,8,0.17777777777777778
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Pre-Frail,Young,0,0.0
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,20,0.3333333333333333
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,32,0.5333333333333333
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Robust/Non-Frail,Young,8,0.13333333333333333
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Young,Pre-Frail,3,0.075
