overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,window_sampler,windows_per_subject_per_epoch,train_overlap_pct,dynamic_data_mode,stage2_fixed_epoch,reference_source,reference_source_config_id,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max,n_train_samples_per_epoch_mean,n_train_samples_per_epoch_std,n_train_samples_per_epoch_ci95_low,n_train_samples_per_epoch_ci95_high,n_train_samples_per_epoch_min,n_train_samples_per_epoch_max
117,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_097,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.5074074074074074,0.06601079119495398,0.42545732440407913,0.5893574904107357,0.4351851851851852,0.5925925925925926,0.4926465925226978,0.07079616627456667,0.404755634127979,0.5805375509174167,0.4306766917293232,0.5981390257252327,0.5074074074074074,0.06601079119495398,0.42545732440407913,0.5893574904107357,0.4351851851851852,0.5925925925925926,0.4926465925226978,0.07079616627456667,0.404755634127979,0.5805375509174167,0.4306766917293232,0.5981390257252327,0.3138888888888889,0.09086348463220069,0.2010850582911168,0.426692719486661,0.25,0.4444444444444444,0.3772549019607844,0.10529053701055772,0.24654039163175495,0.5079694122898137,0.2857142857142857,0.5333333333333333,15.0,0.0,15.0,15.0,15.0,15.0,113.56377575080842,0.13855993711927078,113.39175844663274,113.7357930549841,113.41752310004085,113.72375999088399,0.9425509259259259,0.006526020908839122,0.9344490997626651,0.9506527520891868,0.9355787037037038,0.9496296296296295,0.45484274792695006,0.025895505012706214,0.42269438632139184,0.4869911095325083,0.4256693781609327,0.4891005478904189,0.48770817799897587,0.029830035156394052,0.45067523516029706,0.5247411208376547,0.45562167433180334,0.5239602514686967,0.7237517073419358,0.005835222236166535,0.716507483512162,0.7309959311717097,0.717055354030044,0.7319444197195547,1.2282403395551833,0.04698471114327829,1.1699104679027224,1.2865702112076443,1.1721415140358153,1.2787298861696672,0.5044886322132476,0.048596263634086756,0.4441580746426929,0.5648191897838023,0.4513230830999202,0.5515577658457796,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
118,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_105,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,0.0,static_only,0,,,5,0.5074074074074073,0.0605048490840909,0.43229275850248505,0.5825220563123296,0.4259259259259259,0.5925925925925926,0.4998139970603739,0.05731614302530432,0.42865801493493344,0.5709699791858143,0.4239316239316239,0.5818181818181817,0.5074074074074073,0.0605048490840909,0.43229275850248505,0.5825220563123296,0.4259259259259259,0.5925925925925926,0.4998139970603739,0.05731614302530432,0.42865801493493344,0.5709699791858143,0.4239316239316239,0.5818181818181817,0.33333333333333337,0.11785113019775792,0.18702528692287637,0.4796413797437904,0.25,0.5,0.392014652014652,0.11563447567546004,0.2484585044801761,0.5355707995491279,0.2857142857142857,0.5333333333333333,15.0,0.0,15.0,15.0,15.0,15.0,103.75524214380421,0.08158531406408634,103.65395683668437,103.85652745092405,103.64482530183159,103.83372681611218,0.9485145502645501,0.003900136125187435,0.9436726679995816,0.9533564325295186,0.944047619047619,0.9536334325396826,0.45430095344906374,0.03814736180172057,0.4069423411764696,0.5016595657216578,0.4081900653238977,0.4939147555952637,0.4942135968154865,0.037884076406500274,0.44718184413056405,0.5412453495004089,0.4549196626318358,0.5396712111311288,0.7474753045945457,0.0038034183455496287,0.7427534940621793,0.7521971151269121,0.7427581757503379,0.7514147612711659,1.2578405327560638,0.04762065201012006,1.1987211628128012,1.3169599026993264,1.19593961364263,1.3197164032794535,0.510365228161518,0.044604494305220364,0.45499031226574066,0.5657401440572952,0.4515417958745813,0.5683016420082876,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
119,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_148,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,30.0,static_only,0,,,5,0.5064814814814814,0.05694632637661092,0.43578461376003186,0.577178349202931,0.40740740740740744,0.5416666666666666,0.5031417143386003,0.05655800583736812,0.4329269329525328,0.5733564957246678,0.40369946605644547,0.5416666666666666,0.5064814814814814,0.05694632637661092,0.43578461376003186,0.577178349202931,0.40740740740740744,0.5416666666666666,0.5031417143386003,0.05655800583736812,0.4329269329525328,0.5733564957246678,0.40369946605644547,0.5416666666666666,0.3555555555555555,0.0712271189164338,0.26712958456468083,0.4439815265464302,0.25,0.4444444444444444,0.38499999999999995,0.08944271909999159,0.27396,0.4960399999999999,0.25,0.5,10.0,0.0,10.0,10.0,10.0,10.0,24.466349765425548,0.09089243941583854,24.35350998847901,24.579189542372085,24.3323787599802,24.580967063084245,0.8438740079365079,0.005756697681716383,0.8367272695881,0.8510207462849159,0.837818287037037,0.8504224537037036,0.4598410495629423,0.02684431149050421,0.4265147779793018,0.4931673211465828,0.4127713119570643,0.4793905682441128,0.38403295837356566,0.03027089687992812,0.3464527011612429,0.42161321558588843,0.36494297068347104,0.4376511417466393,0.8323538601956034,0.0035342776766505843,0.8279661783679015,0.8367415420233053,0.8272609183537787,0.8363684428558832,1.1902368252638067,0.05100394027483226,1.126917221554242,1.2535564289733714,1.1616208054762254,1.2809946685710805,0.35788296506820305,0.05117191503953189,0.29435482657727297,0.42141110355913314,0.3268264378423573,0.44860573176921903,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
120,2,small_inceptiontime,small_inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_193,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,0.0,static_only,0,,,5,0.5055555555555555,0.1161751108396322,0.3613282284188298,0.6497828826922813,0.38888888888888884,0.6481481481481481,0.4941714764996498,0.12053893656251545,0.3445266127188597,0.64381634028044,0.36274509803921573,0.6517948717948717,0.5055555555555555,0.1161751108396322,0.3613282284188298,0.6497828826922813,0.38888888888888884,0.6481481481481481,0.4941714764996498,0.12053893656251545,0.3445266127188597,0.64381634028044,0.36274509803921573,0.6517948717948717,0.35833333333333334,0.10865337342004415,0.22344397949924538,0.4932226871674213,0.25,0.5,0.3992084283105955,0.16353652107552516,0.19618357080458057,0.6022332858166104,0.23529411764705882,0.6153846153846154,15.0,0.0,15.0,15.0,15.0,15.0,28.09142141104676,0.03257050146522702,28.05098627536338,28.13185654673014,28.0615530051291,28.147285796003416,0.8236296296296297,0.00863023066576482,0.8129155008244086,0.8343437584348509,0.8167129629629629,0.8380092592592593,0.4785529687962827,0.0626441885091847,0.40078240499797657,0.5563235325945888,0.3988846873566788,0.571846039768591,0.34507666083334704,0.05965228053722389,0.27102044588925145,0.4191328757774426,0.2532928491202979,0.4196338311618397,0.718291708514804,0.008776111161385169,0.7073964741886787,0.7291869428409292,0.7045722495941888,0.7270996620541527,1.1880653833289638,0.055722717885219604,1.1188875826512186,1.257243184006709,1.127231560291768,1.2540456167371055,0.46977367481415994,0.05314562758648777,0.40379524139235945,0.5357521082359604,0.40731608518439344,0.5382474098968627,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
121,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_124,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,30.0,static_only,0,,,5,0.5055555555555555,0.09635859807961257,0.3859297342654111,0.6251813768457,0.40277777777777773,0.6064814814814815,0.4833662276910359,0.11468498288490944,0.3409888421678632,0.6257436132142086,0.3508823529411765,0.5982905982905983,0.5055555555555555,0.09635859807961257,0.3859297342654111,0.6251813768457,0.40277777777777773,0.6064814814814815,0.4833662276910359,0.11468498288490944,0.3409888421678632,0.6257436132142086,0.3508823529411765,0.5982905982905983,0.2916666666666667,0.17921510973005472,0.06917739102000148,0.514155942313332,0.08333333333333333,0.5,0.3481447963800905,0.19109850823459856,0.11090269810882028,0.5853868946513607,0.11764705882352941,0.5333333333333333,10.0,0.0,10.0,10.0,10.0,10.0,21.420049190334975,0.05115021103761215,21.35654799660151,21.48355038406844,21.33166627306491,21.456179640023038,0.7832777777777779,0.008211911181556392,0.7730829779463838,0.7934725776091719,0.7707407407407408,0.7906481481481481,0.4697256888063256,0.0637784823724488,0.3905469389438633,0.5489044386687879,0.3954285473166511,0.531905873781598,0.3135520889714522,0.06223427957342999,0.2362904127459324,0.390813765196972,0.25239968177395755,0.395219600831497,0.7586059551125481,0.009823291470332885,0.7464106831458458,0.7708012270792505,0.7499813931896573,0.7733217922846476,1.1548242355063372,0.04288437665056894,1.1015847853733902,1.2080636856392841,1.1074747085296877,1.209959230638368,0.39621828039378937,0.03854099921055596,0.3483709810786175,0.4440655797089612,0.35749331534003037,0.43860714745293516,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
122,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_111,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.5046296296296297,0.029096771041612325,0.46850700848202487,0.5407522507772344,0.46296296296296297,0.5324074074074073,0.49686106959584764,0.029620800234838637,0.46008788457673533,0.53363425461496,0.45938921377517866,0.5316239316239316,0.5046296296296297,0.029096771041612325,0.46850700848202487,0.5407522507772344,0.46296296296296297,0.5324074074074073,0.49686106959584764,0.029620800234838637,0.46008788457673533,0.53363425461496,0.45938921377517866,0.5316239316239316,0.3583333333333333,0.09128709291752769,0.2450036079005649,0.47166305876610165,0.25,0.5,0.4219808949220714,0.05651025479725442,0.3518253947782065,0.4921363950659363,0.3333333333333333,0.47058823529411764,15.0,0.0,15.0,15.0,15.0,15.0,113.57330184979364,0.0858098836794639,113.46677188760503,113.67983181198224,113.48433193494566,113.68542605801485,0.9470740740740743,0.003965318992888659,0.9421512695640938,0.9519968785840548,0.9415277777777777,0.9525925925925925,0.46774156938025413,0.03607359558703979,0.42295746515924015,0.5125256736012681,0.41348418225750694,0.5040981646389125,0.47933250469382005,0.03800149999844554,0.43215497473623865,0.5265100346514014,0.4374296131388652,0.5335297066313821,0.7191860374256416,0.0028455995658358056,0.7156533253282246,0.7227187495230586,0.7150632856510304,0.7228647725670425,1.2319768200341112,0.04277869420678694,1.1788685709500104,1.285085069118212,1.1706728627081582,1.2764265992585708,0.5127907826084697,0.04132705006756558,0.46148469883017684,0.5640968663867625,0.4520498295643022,0.5535618266915283,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
123,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_102,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,5,0.5046296296296297,0.05428721944240082,0.43723394994165876,0.5720253093176005,0.4305555555555555,0.5787037037037037,0.4805348989082107,0.05375459278957957,0.41380045653641706,0.5472693412800044,0.406031746031746,0.5485505206867436,0.5046296296296297,0.05428721944240082,0.43723394994165876,0.5720253093176005,0.4305555555555555,0.5787037037037037,0.4805348989082107,0.05375459278957957,0.41380045653641706,0.5472693412800044,0.406031746031746,0.5485505206867436,0.28888888888888886,0.13728237547946184,0.11845763269912846,0.45932014507864927,0.125,0.4444444444444444,0.3364327485380117,0.12161310485578884,0.18545434248027298,0.4874111545957504,0.16666666666666666,0.4444444444444444,15.0,0.0,15.0,15.0,15.0,15.0,186.21676014903932,0.1103929304381949,186.07971119615414,186.3538091019245,186.08188657206483,186.37731566815637,0.9794042560782374,0.0014797853314687337,0.9775671544688533,0.9812413576876216,0.9781672324831853,0.9815259833579344,0.49163613674532536,0.05346062750354932,0.42526664197004105,0.5580056315206097,0.41944324879364503,0.5616144228868579,0.48776811933291214,0.05345319698859268,0.42140784928144087,0.5541283893843835,0.41655280959632734,0.5590382033474902,0.7125568354935526,0.0012080786003044702,0.7110570482651719,0.7140566227219334,0.711194892434689,0.7137614871505371,1.1875002167874151,0.04570429424610512,1.1307599378227968,1.2442404957520334,1.1297162858623833,1.248485705649621,0.47494338129386227,0.045240385291084394,0.4187790290327682,0.5311077335549563,0.41836994963313745,0.5347242184990839,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,11364.0,0.0,11364.0,11364.0,11364.0,11364.0
124,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_165,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,0.0,static_only,0,,,5,0.5037037037037038,0.07092556329082422,0.41565210344981723,0.5917553039575902,0.4444444444444444,0.6018518518518519,0.5012146721527526,0.0748012785903461,0.40835150723279423,0.594077837072711,0.42857142857142855,0.6087768440709617,0.5037037037037038,0.07092556329082422,0.41565210344981723,0.5917553039575902,0.4444444444444444,0.6018518518518519,0.5012146721527526,0.0748012785903461,0.40835150723279423,0.594077837072711,0.42857142857142855,0.6087768440709617,0.4,0.10458250331675945,0.27016448867894427,0.5298355113210558,0.25,0.5,0.40370411322423705,0.11734509898400836,0.2580242868247564,0.5493839396237177,0.2857142857142857,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,21.100817981129513,0.04072641903181713,21.050257559724642,21.151378402534384,21.03667031484656,21.131896662991494,0.778175925925926,0.011520366128464977,0.76387379526871,0.792478056583142,0.7654166666666666,0.7895833333333334,0.47507120998540786,0.058318245212094236,0.4026711531276602,0.5474712668431555,0.38229837690209373,0.5272933075583993,0.3031047159405181,0.055188418164536006,0.23459022963404516,0.37161920224699097,0.2437024122022593,0.3831182897645729,0.8437440379914782,0.010307131416258341,0.8309480956948019,0.8565399802881546,0.8338089445091429,0.8551706219854808,1.1457578260986867,0.02142739254514789,1.1191564694745293,1.1723591827228441,1.1186274980389912,1.1734772516422756,0.3020137881072084,0.023343099107620672,0.27303414894829064,0.3309934272661262,0.26421869613140647,0.3239802532323225,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
125,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_153,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.5037037037037038,0.05626476334229387,0.43385297259451394,0.5735544348128936,0.4490740740740741,0.5833333333333334,0.49245561226985374,0.06514589614126054,0.41157926615342344,0.573331958386284,0.42568542568542567,0.5900488400488401,0.5037037037037038,0.05626476334229387,0.43385297259451394,0.5735544348128936,0.4490740740740741,0.5833333333333334,0.49245561226985374,0.06514589614126054,0.41157926615342344,0.573331958386284,0.42568542568542567,0.5900488400488401,0.33333333333333337,0.1473139127471974,0.15044827532026211,0.5162183913464047,0.125,0.5,0.3721147789259244,0.14160272219155082,0.19631996375967486,0.547909594092174,0.18181818181818182,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,25.97204292486422,0.1619901614657372,25.7709378186001,26.17314803112834,25.779297731118277,26.19801370310597,0.840300925925926,0.013573907093738263,0.8234493961551943,0.8571524556966577,0.8253935185185185,0.8546064814814814,0.4625622351928021,0.057736516821922476,0.3908843737366998,0.5342400966489044,0.3967260664531315,0.5346164160332552,0.3777386907331238,0.057058800282950656,0.30690219060016405,0.4485751908660836,0.311957658040819,0.4356479140094869,0.8014314016501107,0.00859817386884687,0.7907570702343875,0.812105733065834,0.7938108825242078,0.8144952011108397,1.1702717295209928,0.04644001529556122,1.1126180786670397,1.227925380374946,1.1434902877157629,1.2524552875816466,0.36884032787088183,0.03989159240053812,0.3193163144606481,0.41836434128111555,0.34098432540821744,0.43796008647080686,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
126,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_166,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,30.0,static_only,0,,,5,0.5037037037037038,0.09707881840117004,0.3831837541344723,0.6242236532729353,0.39814814814814814,0.6203703703703703,0.4813216310385961,0.11123521629023235,0.34322700979772014,0.6194162522794721,0.3484313725490196,0.6121212121212122,0.5037037037037038,0.09707881840117004,0.3831837541344723,0.6242236532729353,0.39814814814814814,0.6203703703703703,0.4813216310385961,0.11123521629023235,0.34322700979772014,0.6194162522794721,0.3484313725490196,0.6121212121212122,0.325,0.1777560750641795,0.10432206473887995,0.5456779352611201,0.125,0.5,0.36420677361853837,0.15090231520136424,0.1768668397640335,0.5515467074730432,0.18181818181818182,0.5333333333333333,10.0,0.0,10.0,10.0,10.0,10.0,21.340595713956283,0.03404150055106117,21.298334384479435,21.38285704343313,21.311992223840207,21.39704555203207,0.7778240740740741,0.01307827350980454,0.7615878560214318,0.7940602921267164,0.7659722222222223,0.792037037037037,0.4622659220286837,0.049183430027142074,0.4012064179665541,0.5233254260908133,0.39052449213126217,0.5078115565607129,0.3155581520453903,0.048043788956465286,0.25591347241795254,0.37520283167282803,0.2658917139755038,0.37586439675762673,0.8431811311472031,0.01268210823758239,0.827436738390909,0.8589255239034971,0.830301089968,0.8598286173457191,1.1599171115761053,0.044772416746025084,1.1043337258572437,1.215500497294967,1.1064621282656224,1.2288748652108015,0.31673598042890216,0.038232632341916845,0.269271507770145,0.3642004530876593,0.2624113148064078,0.36904624786508233,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
127,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_073,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,5,0.5037037037037038,0.04645805075667445,0.44602766245708186,0.5613797449503256,0.4537037037037037,0.5787037037037037,0.47706672497223046,0.04647208296395467,0.4193732632322238,0.5347601867122371,0.42368421052631583,0.5471251302453348,0.5037037037037038,0.04645805075667445,0.44602766245708186,0.5613797449503256,0.4537037037037037,0.5787037037037037,0.47706672497223046,0.04647208296395467,0.4193732632322238,0.5347601867122371,0.42368421052631583,0.5471251302453348,0.29166666666666663,0.05892556509887896,0.21851264346143812,0.36482068987189514,0.25,0.375,0.35614163614163613,0.07732526600716964,0.2601450293318939,0.4521382429513784,0.26666666666666666,0.4444444444444444,15.0,0.0,15.0,15.0,15.0,15.0,150.1972069112584,0.22984142059401827,149.9118668455765,150.4825469769403,149.94953270605765,150.47073818789795,0.9754092100622669,0.001374106152748951,0.9737033054482684,0.9771151146762653,0.9738692322041578,0.9771153613895859,0.49014258252522647,0.032068266468933744,0.45033095398193973,0.5299542110685131,0.461156985936712,0.5274558320129961,0.4852666275370404,0.03333656880397426,0.4438804461100756,0.5266528089640052,0.4464134001911617,0.5159583754528738,0.5814888975439838,0.0013068365505001609,0.5798665057827795,0.5831112893051881,0.5796960305984202,0.5828511847457195,1.2208382393007464,0.0766421378578793,1.125689712138632,1.3159867664628608,1.126897343427547,1.2903121040776928,0.6393493417567627,0.07743584054134388,0.5432154605394638,0.7354832229740617,0.5440461586818276,0.7106160734792726,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,8040.0,0.0,8040.0,8040.0,8040.0,8040.0
