overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,dynamic_data_mode,stage2_fixed_epoch,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max
69,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_112,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,focused_combo,combined_regularization,wd0.005_do0.6_ls0.3_mw0.9,0.001,0.005,0.6,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5361111111111111,0.07961078588408066,0.4372771115019786,0.6349451107202436,0.4583333333333333,0.6527777777777778,0.5245114334771085,0.08611744863836436,0.41759964017492035,0.6314232267792966,0.44502164502164504,0.6577777777777777,0.5361111111111111,0.07961078588408066,0.4372771115019786,0.6349451107202436,0.4583333333333333,0.6527777777777778,0.5245114334771085,0.08611744863836436,0.41759964017492035,0.6314232267792966,0.44502164502164504,0.6577777777777777,0.4,0.14006446928309677,0.2261148718901534,0.5738851281098467,0.25,0.625,0.44981152181152184,0.12711122736948932,0.29200738941110804,0.6076156542119356,0.3076923076923077,0.64,15.0,0.0,15.0,15.0,15.0,15.0,738.3981980449986,0.30948501204264794,738.0139832527493,738.7824128372479,738.1067670579068,738.8122093749698,0.9945553867829762,0.0006116926963896858,0.9937959917456767,0.9953147818202757,0.9938458676863297,0.9952767421762061,0.5254488203644854,0.04253109164500998,0.47264796118015906,0.5782496795488117,0.48185581280842005,0.5799701774858999,0.4691065664184908,0.042670872201298386,0.4161321745740839,0.5220809582628977,0.4138756902004298,0.5132154726872178,0.6879012402896523,0.000878631287882353,0.6868104503495859,0.6889920302297187,0.6868265651233928,0.6889190131057343,1.1531521448788342,0.04020347127365012,1.1032409447817597,1.2030633449759087,1.0958128086145689,1.200834357347797,0.46525090458918206,0.04025571756630294,0.4152748425514762,0.5152269666268879,0.40723390301373685,0.5128932986377326,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
70,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_087,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,main_effect,weight_decay,0.002,0.001,0.002,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5351851851851852,0.12600759878669632,0.3787511689783135,0.6916192013920569,0.375,0.6898148148148149,0.5228845028380632,0.1331265632050719,0.3576125418887837,0.6881564637873427,0.35064935064935066,0.6900584795321637,0.5351851851851852,0.12600759878669632,0.3787511689783135,0.6916192013920569,0.375,0.6898148148148149,0.5228845028380632,0.1331265632050719,0.3576125418887837,0.6881564637873427,0.35064935064935066,0.6900584795321637,0.38333333333333336,0.19851882082619327,0.13687917712753697,0.6297874895391298,0.125,0.625,0.42344322344322344,0.20187022224862067,0.17282841986790431,0.6740580270185426,0.14285714285714285,0.6666666666666666,15.0,0.0,15.0,15.0,15.0,15.0,727.6410828347783,0.3312825846770512,727.2298071203022,728.0523585492544,727.3055124818347,728.1252775720786,0.9958997801398765,0.0007203374185315552,0.9950055064890013,0.9967940537907516,0.9950112831869674,0.9968055210890269,0.5096453837895293,0.04715666158463597,0.45110204169251483,0.5681887258865438,0.45381497346834665,0.5608525046586683,0.48625439635034723,0.04719703336718635,0.42766093410068645,0.5448478586000081,0.43595301643035855,0.5422982859752133,0.5320809670017193,0.0010847299391810207,0.530734312811656,0.5334276211917826,0.5304377537569483,0.5331243090450439,1.1862246676736685,0.07865862947062392,1.0885727368702935,1.2838765984770435,1.1054854154652813,1.3074474746981166,0.6541437006719493,0.07875021267793461,0.5563780725275039,0.7519093288163946,0.5724788933458018,0.7754654885005631,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
71,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_073,focused_combo_combined_regularization-wd0p01_do0p4_ls0p3_mw0p9_lr0.001_wd0.01_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,focused_combo,combined_regularization,wd0.01_do0.4_ls0.3_mw0.9,0.001,0.01,0.4,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5351851851851851,0.05722791533467572,0.46413873464449495,0.6062316357258752,0.4444444444444444,0.5972222222222222,0.5224156041183905,0.05782195082352259,0.45063167934452314,0.5941995288922579,0.43192918192918195,0.5865546218487395,0.5351851851851851,0.05722791533467572,0.46413873464449495,0.6062316357258752,0.4444444444444444,0.5972222222222222,0.5224156041183905,0.05782195082352259,0.45063167934452314,0.5941995288922579,0.43192918192918195,0.5865546218487395,0.3888888888888889,0.1288002568818848,0.22898788556433958,0.5487898922134382,0.25,0.5,0.4312897628687102,0.11607283688509426,0.28718940526093173,0.5753901204764886,0.3076923076923077,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,488.57356112101115,0.43574394817019685,488.0326002860579,489.1145219559644,488.1305350069888,489.20319287199527,0.9928802721396064,0.00026329942592173943,0.9925533951333108,0.993207149145902,0.9924329928749902,0.9931068166927289,0.5190055133304954,0.02180932210365525,0.49193000454947816,0.5460810221115125,0.4935433526947543,0.5408755616449423,0.4738747588091109,0.0219474732787106,0.4466277401876896,0.5011217774305322,0.4515574312300479,0.49933884213460705,0.6869532505196261,0.0003694176712405983,0.6864946314321552,0.687411869607097,0.6865237649948936,0.6875225447839685,1.1529228291175233,0.008315397627266545,1.1425995544919003,1.1632461037431463,1.1459921174912338,1.1651251213572202,0.46596957859789717,0.00814528822950971,0.4558574888257422,0.47608166837005217,0.4592140898228789,0.4782089075515983,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
72,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_006,main_effect_dropout-0p3_lr0.001_wd0.005_do0.3_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,main_effect,dropout,0.3,0.001,0.005,0.3,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5342592592592592,0.08515246956314496,0.4285454536478587,0.6399730648706597,0.4490740740740741,0.6435185185185185,0.5362229849987287,0.08892980262731726,0.4258197528172706,0.6466262171801868,0.4476608187134503,0.6527777777777777,0.5342592592592592,0.08515246956314496,0.4285454536478587,0.6399730648706597,0.4490740740740741,0.6435185185185185,0.5362229849987287,0.08892980262731726,0.4258197528172706,0.6466262171801868,0.4476608187134503,0.6527777777777777,0.4611111111111111,0.08181486930568413,0.35954081920678077,0.5626814030154413,0.375,0.5555555555555556,0.5026190476190477,0.0970015311845859,0.3821950474196013,0.6230430478184942,0.4,0.625,9.0,0.0,9.0,9.0,9.0,9.0,447.13911923947745,0.2853173706984426,446.78490772666623,447.49333075228867,446.81870480719954,447.48122695996426,0.9938145744620028,0.00029524524908551884,0.9934480378362345,0.9941811110877712,0.9935172039861024,0.994160719654511,0.5075943917515848,0.04335510450090094,0.4537705494956477,0.5614182340075219,0.4557912323627198,0.5597544059159247,0.48622018271041795,0.04337963113195454,0.4323658915019043,0.5400744739189316,0.4338538172278771,0.5383088152749356,0.5349830003622156,0.0005039429975447163,0.534357372798447,0.5356086279259842,0.5342021505059505,0.535521812708391,1.1944121410793969,0.08194042977337579,1.0926859702564382,1.2961383119023555,1.083874881538782,1.3022152239059717,0.6594291407171814,0.0819323649171459,0.5577129821304873,0.7611452993038755,0.5485947567824881,0.7673737598555428,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
73,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_035,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,focused_combo,combined_regularization,wd0.01_do0.6_ls0.2_mw0.9,0.001,0.01,0.6,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5342592592592592,0.048732212470150985,0.47375992597494637,0.5947585925435721,0.4583333333333333,0.5879629629629629,0.5261930728171137,0.05776809671451926,0.45447600603150856,0.5979101396027189,0.44502164502164504,0.5977878330819507,0.5342592592592592,0.048732212470150985,0.47375992597494637,0.5947585925435721,0.4583333333333333,0.5879629629629629,0.5261930728171137,0.05776809671451926,0.45447600603150856,0.5979101396027189,0.44502164502164504,0.5977878330819507,0.41944444444444445,0.10225090177392203,0.2925035346954544,0.5463853541934345,0.3333333333333333,0.5555555555555556,0.4461338661338662,0.07188283903521012,0.3568938416043516,0.5353738906633807,0.36363636363636365,0.5384615384615384,9.0,0.0,9.0,9.0,9.0,9.0,440.92445990419947,0.1655904581753012,440.71888515579286,441.13003465260607,440.662083812058,441.05178696103394,0.9902773906599668,0.0003573681929578883,0.9898337305773425,0.9907210507425911,0.9899476368194364,0.9908315308939738,0.5194894163528115,0.03879839479301277,0.4713225694460235,0.5676562632595995,0.45564717712746905,0.5557203831488662,0.47078797430715547,0.03908727351051444,0.4222624946003569,0.519313454013954,0.4345900904576102,0.5351843537665048,0.5500636627755459,0.0002492356680511866,0.5497542454315867,0.550373080119505,0.5497736268203669,0.5503420399611303,1.180777950788435,0.06447578558333344,1.1007335234363376,1.2608223781405326,1.1039780243999278,1.238740090165157,0.6307142880128891,0.06449113354577814,0.550650806703499,0.7107777693222792,0.5540737944849571,0.6883980502040268,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
74,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_077,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,focused_combo,combined_regularization,wd0.01_do0.6_ls0.2_mw0.9,0.001,0.01,0.6,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5333333333333333,0.08657531193410935,0.42585311880165766,0.640813547865009,0.4166666666666667,0.6388888888888888,0.5211978648423662,0.0924057352576063,0.4064793841627513,0.6359163455219811,0.3962148962148962,0.631429383347542,0.5333333333333333,0.08657531193410935,0.42585311880165766,0.640813547865009,0.4166666666666667,0.6388888888888888,0.5211978648423662,0.0924057352576063,0.4064793841627513,0.6359163455219811,0.3962148962148962,0.631429383347542,0.4027777777777778,0.12422599874998833,0.24855555555555559,0.5569999999999999,0.25,0.5555555555555556,0.43699739873652915,0.10086453692457707,0.31177761234358514,0.5622171851294732,0.3076923076923077,0.5555555555555556,10.0,0.0,10.0,10.0,10.0,10.0,488.68295063967815,0.29169020250117544,488.3208274796083,489.045073799748,488.38746903603896,489.0590744568035,0.9907896820418319,0.0006719113241094363,0.9899555276894166,0.9916238363942472,0.9900262228288877,0.9915499009069986,0.5147019599669795,0.03125802652582631,0.4758962159069459,0.5535077040270131,0.4870565178464844,0.5496069954698892,0.4760877220748524,0.03158856114792791,0.4368716308696573,0.5153038132800475,0.4412759588485907,0.5042504221967788,0.5486763344857253,0.0010252843541411363,0.5474034799053926,0.5499491890660579,0.5473414551291821,0.549910948478178,1.1828576609849968,0.029992805181318877,1.1456226448669105,1.2200926771030831,1.1546594923203333,1.232516157089525,0.6341813264992714,0.02926559883718353,0.5978491115623804,0.6705135414361624,0.6073180371911512,0.6826052086113471,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
75,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_097,main_effect_label_smoothing-0p3_lr0.001_wd0.005_do0.5_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,main_effect,label_smoothing,0.3,0.001,0.005,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5324074074074074,0.06724925484413861,0.4489198152027799,0.615894999612035,0.4398148148148148,0.611111111111111,0.516269015828849,0.07945951133749914,0.41762281826577946,0.6149152133919186,0.40569575352184045,0.6182001005530418,0.5324074074074074,0.06724925484413861,0.4489198152027799,0.615894999612035,0.4398148148148148,0.611111111111111,0.516269015828849,0.07945951133749914,0.41762281826577946,0.6149152133919186,0.40569575352184045,0.6182001005530418,0.3416666666666667,0.1513825177048746,0.15373057823942146,0.5296027550939119,0.125,0.5,0.3862971810797897,0.14907206352680538,0.20122944051265368,0.5713649216469258,0.15384615384615385,0.5333333333333333,15.0,0.0,15.0,15.0,15.0,15.0,728.0148138044402,0.6520378613836427,727.2053316592575,728.824295949623,726.9453734401613,728.6938390571158,0.9953740912834224,0.00037480842558925743,0.9949087797634214,0.9958394028034233,0.9948974096414046,0.9958078152616038,0.5166637694075483,0.04566229999364182,0.4599756248350913,0.5733519139800054,0.4581298884624411,0.5732466225013643,0.4787103218758742,0.04563383450344902,0.422057516211523,0.5353631275402254,0.4225611927602395,0.5372962015925982,0.6827296642386108,0.0005932519960402129,0.6819931626842846,0.6834661657929371,0.6820671085761236,0.6836262914910076,1.1551977509097782,0.04812059087575501,1.0954577243921324,1.214937777427424,1.100727754011034,1.2217845622759973,0.4724680866711674,0.04815387560146635,0.41268673833347663,0.5322494350088581,0.4177634863200378,0.5392907120547201,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
76,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_031,focused_combo_combined_regularization-wd0p01_do0p4_ls0p3_mw0p9_lr0.001_wd0.01_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,focused_combo,combined_regularization,wd0.01_do0.4_ls0.3_mw0.9,0.001,0.01,0.4,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5314814814814814,0.06092845880134108,0.4558409359638804,0.6071220269990825,0.4490740740740741,0.5879629629629629,0.5297803551000482,0.06644886887427008,0.44728641401636704,0.6122742961837293,0.44357864357864357,0.5977878330819507,0.5314814814814814,0.06092845880134108,0.4558409359638804,0.6071220269990825,0.4490740740740741,0.5879629629629629,0.5297803551000482,0.06644886887427008,0.44728641401636704,0.6122742961837293,0.44357864357864357,0.5977878330819507,0.45,0.07893484576879346,0.352005156346285,0.547994843653715,0.375,0.5555555555555556,0.4788034188034188,0.07469811647859423,0.38606832602845104,0.5715385115783866,0.4,0.5555555555555556,9.0,0.0,9.0,9.0,9.0,9.0,440.7930436158087,0.29977073163763507,440.42088876211034,441.16519846950706,440.37460422399454,441.14710924611427,0.9920102921921471,0.0005044271485027174,0.991384063571938,0.9926365208123562,0.9914377968891614,0.9924930651173935,0.504631621167299,0.04802399213764363,0.4450115185963738,0.5642517237382242,0.44142643098668166,0.5610066095137027,0.4873786710248481,0.04804314698628056,0.42773478838088796,0.5470225536688083,0.4314072162393998,0.5510666341307119,0.6882837724093719,0.00044344435482724065,0.6877332517895217,0.6888342930292221,0.6878490999876858,0.6888023075794393,1.1609216527196118,0.048117169862982756,1.101185873269386,1.2206574321698376,1.1019616006969608,1.2143253916745305,0.47263788031023973,0.048150812346306165,0.41286033489643603,0.5324154257240434,0.41315929311752153,0.5256414595433572,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
77,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,reference,ref_rank2_fixed_epoch_ep15,original_rank_parameters_no_early_stopping_static_only_ep15,reference,reference,15,0.001,0.0001,-1.0,0.0,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,15,5,0.5314814814814814,0.05353181303541577,0.4650236123640708,0.5979393505988921,0.4861111111111111,0.6203703703703703,0.5212910471171341,0.05939783508795851,0.447550717277726,0.5950313769565423,0.4727398205659075,0.6203703703703703,0.5314814814814814,0.05353181303541577,0.4650236123640708,0.5979393505988921,0.4861111111111111,0.6203703703703703,0.5212910471171341,0.05939783508795851,0.447550717277726,0.5950313769565423,0.4727398205659075,0.6203703703703703,0.4083333333333333,0.08539125638299666,0.30232308225668825,0.5143435844099784,0.3333333333333333,0.5,0.43790476190476185,0.050978631422175354,0.37461657824847044,0.5011929455610532,0.38095238095238093,0.5,15.0,0.0,15.0,15.0,15.0,15.0,718.4474886542652,0.12867922005908905,718.2877379139127,718.6072393946176,718.3149037042167,718.5987559589557,0.9937082118520124,0.0008982518200771576,0.9925930637091003,0.9948233599949245,0.9921344537015695,0.9943242998474812,0.5121423445638127,0.045330603588966706,0.45586598944885137,0.568418699678774,0.4665185821701163,0.5690853486138024,0.4815658672881996,0.04484256693903376,0.42589539256410575,0.5372363420122934,0.4252389512336787,0.5256158715314532,0.018210733093107154,0.0021001850302475485,0.015603427008215223,0.020818039177999084,0.015875699701187733,0.02151235007605175,3.3731226459381696,0.15372117472371127,3.182283196812763,3.563962095063576,3.1685467089685853,3.5833418955422522,3.354911912845062,0.15338947853253138,3.1644842529121044,3.54533957277802,3.1500757048314267,3.5652599631900905,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
78,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_018,main_effect_sqi_mode-top50_quality_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,main_effect,sqi_mode,top50_quality,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5305555555555556,0.054444916853581625,0.46296410006030025,0.5981470110508109,0.4537037037037037,0.6064814814814815,0.5283278045961224,0.05954581415066798,0.4544037639383424,0.6022518452539024,0.4523809523809524,0.6171802054154996,0.5305555555555556,0.054444916853581625,0.46296410006030025,0.5981470110508109,0.4537037037037037,0.6064814814814815,0.5283278045961224,0.05954581415066798,0.4544037639383424,0.6022518452539024,0.4523809523809524,0.6171802054154996,0.3388888888888889,0.08595415803758778,0.2321798151427773,0.4455979626350005,0.25,0.4444444444444444,0.36910148674854554,0.07877484101497487,0.2713052833871069,0.46689769010998416,0.2857142857142857,0.47058823529411764,9.0,0.0,9.0,9.0,9.0,9.0,244.777866502339,0.18126514313190756,244.55283218209584,245.00290082258218,244.61312888213433,245.0844204018358,0.9903547365662462,0.0005885688806783402,0.9896240489354569,0.9910854241970355,0.9893663548291498,0.99080947055061,0.4989466810857325,0.030924042830673435,0.46055556607413284,0.5373377960973321,0.4811268049211196,0.5537544639752977,0.49140805548051397,0.031498005576931436,0.452304385841933,0.530511725119095,0.4356118908538521,0.5096725030377349,0.5510809630195219,0.0010655455916558612,0.5497581255243291,0.5524038005147147,0.5501647539648741,0.5529274714605318,1.1950438851577483,0.0636055391737202,1.1160798382133106,1.274007932102186,1.098069307690451,1.2667008132905133,0.6439629221382261,0.06451164102923967,0.5638739815070882,0.7240518627693641,0.5451418362299193,0.715961945815233,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0
79,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.7,stage1,s1_015,main_effect_max_windows_fraction-0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,main_effect,max_windows_fraction,0.7,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5305555555555556,0.09052080299596496,0.41817715219513163,0.6429339589159795,0.3796296296296296,0.6157407407407408,0.5206434826895185,0.09252302394149618,0.40577939222086573,0.6355075731581714,0.3699102829537612,0.6143790849673203,0.5305555555555556,0.09052080299596496,0.41817715219513163,0.6429339589159795,0.3796296296296296,0.6157407407407408,0.5206434826895185,0.09252302394149618,0.40577939222086573,0.6355075731581714,0.3699102829537612,0.6143790849673203,0.40277777777777785,0.10936122047238626,0.2670096566445406,0.538545898911015,0.25,0.5555555555555556,0.44269881865789795,0.1086381032693771,0.30782842218050854,0.5775692151352874,0.2857142857142857,0.5882352941176471,9.0,0.0,9.0,9.0,9.0,9.0,350.67400435581806,5.268516460540561,344.13332587840716,357.21468283322895,348.0837874398567,360.0895494990982,0.9898045624139625,0.0004615105777315695,0.9892316132117583,0.9903775116161667,0.9892897858931639,0.990464475973625,0.515734262310593,0.04651692387620811,0.45798513215009645,0.5734833924710896,0.4408267983600873,0.5693784001957144,0.4740703001033695,0.04647513169097612,0.4163730534756507,0.5317675467310883,0.4202403598756894,0.5487571216687603,0.5489797392167398,0.0010080568558042782,0.5477282719716153,0.5502312064618643,0.5478258127918785,0.5505525051516683,1.182350806505592,0.029745820818277254,1.145422412815224,1.2192792001959603,1.1508573591430866,1.2266498997486743,0.6333710672888522,0.029410506739995238,0.5968589542709309,0.6698831803067734,0.6030315463512081,0.6779001709975548,0.6418812870979309,0.0,0.6418812870979309,0.6418812870979309,0.6418812870979309,0.6418812870979309,12180.0,0.0,12180.0,12180.0,12180.0,12180.0,12180.0,0.0,12180.0,12180.0,12180.0,12180.0
