case_id,status,repeat,fold,split_seed,training_seed,model_id,representation_mode,elapsed_seconds,retained_train_record_count,retained_oof_record_count,selected_record_count,oof_window_prediction_count,balanced_accuracy,macro_f1,abstention_aware_balanced_accuracy,abstention_aware_macro_precision,abstention_aware_macro_recall,abstention_aware_macro_f1,abstention_count,multiclass_log_loss,multiclass_brier,expected_calibration_error,worst_class_precision,worst_class_recall,worst_class_f1,coverage_rate,n_total,n_retained,n_dropped,confusion_matrix,class_order,per_class,abstention_counts_by_class,abstention_aware_per_class,abstention_probability_metrics_scope,operational_status,parameter_count,model_latency_p50_ms,model_latency_p95_ms
compact_cnn__l4_v2_imu_fold_scaled_fixed10,passed,0,2,42,42,compact_cnn,raw,751.0751828619977,115,30,145,3607,0.16666666666666666,0.09523809523809523,,,,,,1.695980971502591,0.8817097221723689,0.5049124719258554,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [1, 1, 0], [0, 2, 0]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.2857142857142857, ""label"": 1, ""precision"": 0.2, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l4_v2_imu_fold_scaled_fixed10,passed,0,3,42,42,compact_cnn,raw,750.4465898749768,115,30,145,3591,0.0,0.0,,,,,,2.020342340013526,1.2036230062468585,0.6481307300912525,0.0,0.0,0.0,1.0,6,6,0,"[[0, 0, 2], [2, 0, 0], [1, 1, 0]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.0, ""label"": 1, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l4_v2_imu_fold_scaled_fixed10,passed,0,4,42,42,compact_cnn,raw,750.5119195950101,120,25,145,2995,0.4444444444444444,0.3,,,,,,1.174628214910898,0.7749215614119005,0.5968957370267275,0.0,0.0,0.0,1.0,5,5,0,"[[1, 0, 0], [2, 1, 0], [0, 1, 0]]","[0, 1, 2]","[{""f1"": 0.5, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""support"": 1}, {""f1"": 0.4, ""label"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""support"": 3}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l3_v2_imu_window_scaled_fixed10,passed,0,0,42,42,compact_cnn,raw,747.7245245850063,115,30,145,3596,0.3333333333333333,0.27777777777777773,,,,,,1.6371564516760617,0.8385754823486257,0.26716655848598053,0.0,0.0,0.0,1.0,6,6,0,"[[1, 1, 0], [1, 1, 0], [2, 0, 0]]","[0, 1, 2]","[{""f1"": 0.3333333333333333, ""label"": 0, ""precision"": 0.25, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.5, ""label"": 1, ""precision"": 0.5, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l3_v2_imu_window_scaled_fixed10,passed,0,1,42,42,compact_cnn,raw,747.5791690259939,115,30,145,3544,0.5555555555555555,0.5238095238095238,,,,,,0.9736191929928083,0.6118012542827223,0.41086647999666775,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [1, 2, 0], [0, 0, 1]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.5714285714285714, ""label"": 1, ""precision"": 0.5, ""recall"": 0.6666666666666666, ""support"": 3}, {""f1"": 1.0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l3_v2_imu_window_scaled_fixed10,passed,0,2,42,42,compact_cnn,raw,748.0388122329896,115,30,145,3607,0.3333333333333333,0.16666666666666666,,,,,,2.380924268007632,1.1389356930961412,0.6618979782530787,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [0, 2, 0], [0, 2, 0]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.5, ""label"": 1, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l3_v2_imu_window_scaled_fixed10,passed,0,3,42,42,compact_cnn,raw,748.2783895029861,115,30,145,3591,0.5,0.41269841269841273,,,,,,0.8338115338051487,0.49652165324630326,0.27663964525989754,0.0,0.0,0.0,1.0,6,6,0,"[[2, 0, 0], [2, 0, 0], [1, 0, 1]]","[0, 1, 2]","[{""f1"": 0.5714285714285714, ""label"": 0, ""precision"": 0.4, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.0, ""label"": 1, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.6666666666666666, ""label"": 2, ""precision"": 1.0, ""recall"": 0.5, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l3_v2_imu_window_scaled_fixed10,passed,0,4,42,42,compact_cnn,raw,746.9458267400041,120,25,145,2995,0.4444444444444444,0.3,,,,,,1.2825696056920637,0.8066405123385578,0.513041184140667,0.0,0.0,0.0,1.0,5,5,0,"[[1, 0, 0], [2, 1, 0], [0, 1, 0]]","[0, 1, 2]","[{""f1"": 0.5, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""support"": 1}, {""f1"": 0.4, ""label"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""support"": 3}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l2_legacy400_w5_fixed10,passed,0,0,42,42,compact_cnn,raw,42.25365005998174,115,30,145,3596,0.5,0.4444444444444444,,,,,,1.505948878077217,0.7801552642456206,0.3766258674212355,0.0,0.0,0.0,1.0,6,6,0,"[[1, 0, 1], [0, 2, 0], [0, 2, 0]]","[0, 1, 2]","[{""f1"": 0.6666666666666666, ""label"": 0, ""precision"": 1.0, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.6666666666666666, ""label"": 1, ""precision"": 0.5, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l2_legacy400_w5_fixed10,passed,0,1,42,42,compact_cnn,raw,42.44178860701504,115,30,145,3544,0.611111111111111,0.6,,,,,,1.0381740646596398,0.5309412394399048,0.2248690379621561,0.3333333333333333,0.5,0.4,1.0,6,6,0,"[[1, 1, 0], [2, 1, 0], [0, 0, 1]]","[0, 1, 2]","[{""f1"": 0.4, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.4, ""label"": 1, ""precision"": 0.5, ""recall"": 0.3333333333333333, ""support"": 3}, {""f1"": 1.0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l2_legacy400_w5_fixed10,passed,0,2,42,42,compact_cnn,raw,42.15192142300657,115,30,145,3607,0.3333333333333333,0.16666666666666666,,,,,,1.7799890884738085,1.0645521268428373,0.6342333520066892,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [0, 2, 0], [0, 2, 0]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.5, ""label"": 1, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l2_legacy400_w5_fixed10,passed,0,3,42,42,compact_cnn,raw,42.28431257500779,115,30,145,3591,0.8333333333333334,0.8222222222222223,,,,,,0.5325440520506288,0.3156617535409763,0.2190309323914105,1.0,0.5,0.6666666666666666,1.0,6,6,0,"[[2, 0, 0], [0, 1, 1], [0, 0, 2]]","[0, 1, 2]","[{""f1"": 1.0, ""label"": 0, ""precision"": 1.0, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.6666666666666666, ""label"": 1, ""precision"": 1.0, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.8, ""label"": 2, ""precision"": 0.6666666666666666, ""recall"": 1.0, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l2_legacy400_w5_fixed10,passed,0,4,42,42,compact_cnn,raw,43.10200476899627,120,25,145,2995,0.5555555555555555,0.4444444444444444,,,,,,1.1791319302189378,0.7177223871905859,0.47262435780406215,0.0,0.0,0.0,1.0,5,5,0,"[[1, 0, 0], [1, 2, 0], [0, 1, 0]]","[0, 1, 2]","[{""f1"": 0.6666666666666666, ""label"": 0, ""precision"": 0.5, ""recall"": 1.0, ""support"": 1}, {""f1"": 0.6666666666666666, ""label"": 1, ""precision"": 0.6666666666666666, ""recall"": 0.6666666666666666, ""support"": 3}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l1_legacy64_w5_fixed10,passed,0,0,42,42,compact_cnn,raw,36.78026119401329,115,30,145,3596,0.5,0.38888888888888884,,,,,,2.1754094543185993,0.8904554371097113,0.4961584584049623,0.0,0.0,0.0,1.0,6,6,0,"[[0, 1, 1], [0, 2, 0], [0, 1, 1]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.6666666666666666, ""label"": 1, ""precision"": 0.5, ""recall"": 1.0, ""support"": 2}, {""f1"": 0.5, ""label"": 2, ""precision"": 0.5, ""recall"": 0.5, ""support"": 2}]",,,,not_requested,,,
compact_cnn__l1_legacy64_w5_fixed10,passed,0,1,42,42,compact_cnn,raw,36.83442155900411,115,30,145,3544,0.5555555555555555,0.5238095238095238,,,,,,1.1532102966004603,0.5956832469502286,0.36757946285434373,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [1, 2, 0], [0, 0, 1]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.5714285714285714, ""label"": 1, ""precision"": 0.5, ""recall"": 0.6666666666666666, ""support"": 3}, {""f1"": 1.0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""support"": 1}]",,,,not_requested,,,
compact_cnn__l1_legacy64_w5_fixed10,passed,0,2,42,42,compact_cnn,raw,36.81805228401208,115,30,145,3607,0.16666666666666666,0.09523809523809523,,,,,,1.5381825332425647,0.9078549654406188,0.5948985477584907,0.0,0.0,0.0,1.0,6,6,0,"[[0, 2, 0], [0, 1, 1], [0, 2, 0]]","[0, 1, 2]","[{""f1"": 0.0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}, {""f1"": 0.2857142857142857, ""label"": 1, ""precision"": 0.2, ""recall"": 0.5, ""support"": 2}, {""f1"": 0.0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""support"": 2}]",,,,not_requested,,,
