overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,dynamic_data_mode,stage2_fixed_epoch,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max
82,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_082,main_effect_weight_decay-0p005_lr0.001_wd0.005_do0.2_ls0.1_mw90_ep10,main_effect,weight_decay,0.005,0.001,0.005,0.2,0.1,static_only,0,5,0.5722222222222222,0.022821773229381906,0.5438897908640301,0.6005546535804143,0.5370370370370371,0.5972222222222222,0.5735722808709844,0.01997216464359462,0.5487775386679273,0.5983670230740415,0.5516339869281045,0.5961352657004831,0.5722222222222222,0.022821773229381906,0.5438897908640301,0.6005546535804143,0.5370370370370371,0.5972222222222222,0.5735722808709844,0.01997216464359462,0.5487775386679273,0.5983670230740415,0.5516339869281045,0.5961352657004831,0.4111111111111111,0.07453559924999299,0.31857777777777774,0.5036444444444445,0.3333333333333333,0.5,0.4443478260869565,0.061210226853488904,0.36835747541108976,0.5203381767628232,0.4,0.5217391304347826,10.0,0.0,10.0,10.0,10.0,10.0,142.1061265522614,0.2937121545648004,141.74149320959194,142.47075989493086,141.8480771118775,142.59087813459337,0.9973117388368656,0.00024379356606495572,0.9970090776717283,0.997614400002003,0.9970842331408079,0.9977106340842781,0.5369878397592335,0.0332795093746112,0.49567249561338256,0.5783031839050844,0.4791466957398596,0.5602425205023738,0.46032389907763227,0.033261306423620955,0.4190311532572604,0.5016166448980042,0.4370130717690549,0.5181998121922037,0.317986116808897,0.0008988795041830023,0.31687018941817335,0.3191020441996206,0.3165725931476941,0.31906547855568634,1.225017790124458,0.06058302520116769,1.149806088310953,1.3002294919379631,1.1578979321014533,1.3057166472715989,0.9070316733155611,0.06114976294678432,0.8311163864600705,0.9829469601710518,0.838832453545767,0.9877393082923088
83,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_184,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep15,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,0.0005,0.005,0.5,0.2,static_only,0,5,0.5712962962962964,0.0807601701053546,0.47103537647258975,0.6715572161200031,0.4861111111111111,0.6805555555555555,0.5711488988170912,0.06885951127142637,0.48566222971179224,0.6566355679223901,0.4953703703703704,0.6583124477861321,0.5712962962962964,0.0807601701053546,0.47103537647258975,0.6715572161200031,0.4861111111111111,0.6805555555555555,0.5711488988170912,0.06885951127142637,0.48566222971179224,0.6566355679223901,0.4953703703703704,0.6583124477861321,0.45,0.0842541716005728,0.3454013998158014,0.5545986001841986,0.3333333333333333,0.5555555555555556,0.4629699248120301,0.08220219463468585,0.3609187820909411,0.5650210675331191,0.375,0.5714285714285714,15.0,0.0,15.0,15.0,15.0,15.0,222.03011025916786,0.7968453854360884,221.04085464966536,223.01936586867035,221.1768757821992,223.29210505262017,0.9983643380305379,0.0004478311049754807,0.9978083714141732,0.9989203046469026,0.9978899282795194,0.9989793439688983,0.5480942386348773,0.04029344678415491,0.49807133709595275,0.5981171401738018,0.5079083856946349,0.6130013744871944,0.4502700993956606,0.040206869488486785,0.400354680534004,0.5001855182573172,0.38541261208600675,0.49065945379096354,0.5167912042960057,0.0007156636734112894,0.5159027329358411,0.5176796756561702,0.5158102735410924,0.5175745365179555,1.2024894076607804,0.048057199756375596,1.1428280789954217,1.262150736326139,1.1494335033723553,1.2575126485041013,0.6856982033647748,0.0476279494614531,0.6265697738915227,0.744826632838027,0.6328836897459431,0.7401030522249412
84,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_147,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep12,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,0.0005,0.005,0.5,0.2,static_only,0,5,0.5712962962962962,0.07737162472610483,0.4752421367622812,0.6673504558303112,0.46296296296296297,0.6805555555555555,0.5696506001842961,0.07215533976080296,0.4800722755575316,0.6592289248110607,0.46514837819185645,0.6668543015292241,0.5712962962962962,0.07737162472610483,0.4752421367622812,0.6673504558303112,0.46296296296296297,0.6805555555555555,0.5696506001842961,0.07215533976080296,0.4800722755575316,0.6592289248110607,0.46514837819185645,0.6668543015292241,0.4333333333333333,0.09128709291752769,0.3200036079005649,0.5466630587661017,0.3333333333333333,0.5,0.46967061923583664,0.08973204518025737,0.3582714310506385,0.5810698074210348,0.34782608695652173,0.5454545454545454,12.0,0.0,12.0,12.0,12.0,12.0,166.25108160469682,0.3195689121880142,165.85434800394742,166.64781520544622,165.780034664087,166.6674406984821,0.9973704603230372,0.0012836431385701622,0.9957768623696087,0.9989640582764657,0.9951437080238656,0.9982897805196179,0.550893610291624,0.04393891955989251,0.49634498210785805,0.6054422384753899,0.5094017188871917,0.6241968005892271,0.4464768500314131,0.043883877412398076,0.3919965547440447,0.5009571453187814,0.3739086929348604,0.4884590111504925,0.5202278118583274,0.0024307506852547767,0.5172101201020097,0.5232455036146452,0.5182607593652802,0.52432871917183,1.1859445532715411,0.06374363826899417,1.1068090611419221,1.2650800454011601,1.0789202624325913,1.2474259575001871,0.6657167414132136,0.06300114590939092,0.5875030275170824,0.7439304553093448,0.5606595030673112,0.728821830604827
85,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_095,main_effect_label_smoothing-0p15_lr0.001_wd0.0005_do0.2_ls0.15_mw90_ep10,main_effect,label_smoothing,0.15,0.001,0.0005,0.2,0.15,static_only,0,5,0.5703703703703704,0.05432668671002209,0.5029256934533264,0.6378150472874144,0.5185185185185185,0.6574074074074074,0.5754964028757271,0.05956035281284697,0.5015543129785613,0.6494384927728929,0.5222222222222223,0.6651851851851852,0.5703703703703704,0.05432668671002209,0.5029256934533264,0.6378150472874144,0.5185185185185185,0.6574074074074074,0.5754964028757271,0.05956035281284697,0.5015543129785613,0.6494384927728929,0.5222222222222223,0.6651851851851852,0.4111111111111111,0.12012082394688697,0.2619853194840587,0.5602369027381635,0.2222222222222222,0.5555555555555556,0.4324751349815289,0.10500535150519728,0.3021146724591166,0.5628355975039412,0.26666666666666666,0.5555555555555556,10.0,0.0,10.0,10.0,10.0,10.0,133.7539727997035,0.4807167063441658,133.15717986217234,134.35076573723464,133.2343490049243,134.4141983790323,0.9975382744239989,0.00016427100526827693,0.9973343377301178,0.99774221111788,0.9972821032702536,0.9976923113634919,0.5580535907474444,0.03022385161323079,0.5205317385843715,0.5955754429105173,0.514217613530661,0.5952406748473252,0.4394846836765544,0.03020141910145374,0.4019906806903937,0.47697868666271515,0.4023500406786925,0.48326005558562135,0.4213521829718602,0.0005477118469945659,0.420672217915987,0.4220321480277334,0.4204539371971118,0.42180885110915967,1.189790653611483,0.052892102139453154,1.1241269631438546,1.2554543440791115,1.1259738790984088,1.266815378711438,0.768438470639623,0.05313834611911174,0.7024690769042896,0.8344078643749564,0.7041987596678737,0.8454013736500914
86,2,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,stage1,s1_035,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p7_lr0.001_wd0.01_do0.6_ls0.3_mw70_ep5,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.7,0.001,0.01,0.6,0.3,static_only,0,5,0.5703703703703703,0.06039848243444605,0.4953877719318852,0.6453529688088554,0.5,0.6527777777777778,0.5683187010978549,0.06388214470936386,0.4890112580783992,0.6476261441173106,0.48969696969696974,0.6583333333333333,0.5703703703703703,0.06039848243444605,0.4953877719318852,0.6453529688088554,0.5,0.6527777777777778,0.5683187010978549,0.06388214470936386,0.4890112580783992,0.6476261441173106,0.48969696969696974,0.6583333333333333,0.36666666666666664,0.13234588055079552,0.20236389586280235,0.5309694374705309,0.25,0.5555555555555556,0.41246755480501607,0.07299937434631563,0.321841390831255,0.5030937187787772,0.35294117647058826,0.5263157894736842,5.0,0.0,5.0,5.0,5.0,5.0,51.52791220322251,0.11982994536984282,51.379147527150984,51.67667687929404,51.36353777162731,51.67214601766318,0.9844642854039327,0.00043556941433453133,0.9839235412466175,0.9850050295612479,0.9841135884994341,0.9851901366278124,0.5434072136043568,0.04157369678294001,0.49179492657608725,0.5950195006326264,0.4844688148821318,0.5982803397424249,0.44105707179957576,0.041335563546686355,0.38974041883542765,0.4923737247637239,0.3869097968853875,0.5000309109186594,0.6964960492209552,0.0007880066032237011,0.6955177666496914,0.697474331792219,0.695730185332805,0.6976398987553368,1.1513210388612543,0.055761882533025636,1.082094616646327,1.2205474610761815,1.0713517616925883,1.2109558060569838,0.45482498964029905,0.05538169288336351,0.3860705595463993,0.5235794197341987,0.3756215763597833,0.5143643652869123
87,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.7,stage1,s1_108,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep10,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.7,0.001,0.005,0.5,0.2,static_only,0,5,0.5703703703703703,0.011053089246586458,0.5566483475797966,0.584092393160944,0.5555555555555555,0.5833333333333334,0.5680013214681174,0.016534748418659848,0.5474740109963122,0.5885286319399227,0.5548654244306418,0.5952380952380952,0.5703703703703703,0.011053089246586458,0.5566483475797966,0.584092393160944,0.5555555555555555,0.5833333333333334,0.5680013214681174,0.016534748418659848,0.5474740109963122,0.5885286319399227,0.5548654244306418,0.5952380952380952,0.4111111111111111,0.07453559924999299,0.31857777777777774,0.5036444444444445,0.3333333333333333,0.5,0.46417975886006574,0.05006054867579365,0.40203134274644325,0.5263281749736882,0.4,0.5217391304347826,10.0,0.0,10.0,10.0,10.0,10.0,104.43097483422608,0.9087070545418736,103.30284688427493,105.55910278417723,103.38850682321936,105.5544624151662,0.9946972582214965,0.00047778850573026765,0.994104100542368,0.995290415900625,0.9941231901404051,0.9953253598112288,0.5614519980334681,0.03768931129271161,0.5146620394090652,0.6082419566578711,0.5115475566006393,0.6014832152424429,0.43324526018802834,0.03815137471734816,0.3858816660213709,0.48060885435468575,0.3926399748979622,0.4837778032105895,0.5260904537235304,0.0007634417858202098,0.5251426675118578,0.5270382399352029,0.5248285403229931,0.5268596233789179,1.173344702449223,0.0435199228683928,1.1193162439683941,1.2273731609300518,1.1021658940085117,1.2183132862830335,0.6472542487256925,0.043620585186204174,0.5931008215064101,0.7014076759449749,0.5760900011611763,0.6920651881745106
88,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_113,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep12,main_effect,weight_decay,0.0,0.001,0.0,0.2,0.1,static_only,0,5,0.5694444444444444,0.11825962754115553,0.42262926290362357,0.7162596259852653,0.4537037037037037,0.736111111111111,0.5684380874987507,0.11176990463601369,0.42967966942216823,0.7071965055753331,0.4641604010025063,0.736111111111111,0.5694444444444444,0.11825962754115553,0.42262926290362357,0.7162596259852653,0.4537037037037037,0.736111111111111,0.5684380874987507,0.11176990463601369,0.42967966942216823,0.7071965055753331,0.4641604010025063,0.736111111111111,0.45,0.12638125740085915,0.2931020997237022,0.6068979002762978,0.3333333333333333,0.6666666666666666,0.4708780903665814,0.1218779670210041,0.319570867216502,0.6221853135166608,0.35294117647058826,0.6666666666666666,12.0,0.0,12.0,12.0,12.0,12.0,160.26100421566517,0.9139333773492528,159.12638796917776,161.39562046215258,159.41727666649967,161.44648307189345,0.9982227708474021,0.0005622775756271084,0.9975247229500899,0.9989208187447143,0.997321676695015,0.9987336811514034,0.5502656888931792,0.050923581133911835,0.4870458482397648,0.6134855295465935,0.5089132363248449,0.6275856655815794,0.447957081954223,0.05094058556676055,0.38471613089358353,0.5111980330148624,0.3710732636181444,0.4892736371542935,0.3144604334715816,0.001704989525038352,0.3123437487512903,0.3165771181918729,0.3128476262448353,0.3169317159841921,1.2540446703861363,0.09246889268632316,1.139247781972999,1.3688415587992737,1.092271573949978,1.3137994178060466,0.9395842369145548,0.09184727194166338,0.825559068862578,1.0536094049665317,0.7794116129636512,1.0008798583242533
89,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_125,main_effect_dropout-0p4_lr0.001_wd0.0005_do0.4_ls0.1_mw90_ep12,main_effect,dropout,0.4,0.001,0.0005,0.4,0.1,static_only,0,5,0.5685185185185185,0.1035423678880959,0.4399742988661528,0.6970627381708843,0.4537037037037037,0.736111111111111,0.5717656946086074,0.09614294159424032,0.4524076032843752,0.6911237859328396,0.4668294668294668,0.7274603621352848,0.5685185185185185,0.1035423678880959,0.4399742988661528,0.6970627381708843,0.4537037037037037,0.736111111111111,0.5717656946086074,0.09614294159424032,0.4524076032843752,0.6911237859328396,0.4668294668294668,0.7274603621352848,0.47222222222222215,0.10936122047238625,0.33645410108898494,0.6079903433554594,0.4166666666666667,0.6666666666666666,0.475222126103806,0.09319521100638274,0.35952353896023026,0.5909207132473817,0.38461538461538464,0.631578947368421,12.0,0.0,12.0,12.0,12.0,12.0,166.1053267253563,0.9221593863402437,164.96049817710133,167.25015527361126,164.83159292396158,166.83547879662365,0.9974014223682401,0.0005171431627840195,0.9967594072621101,0.9980434374743702,0.9966922348559295,0.9979461926286612,0.5380129984147184,0.03363533126608321,0.49625591386532625,0.5797700829641105,0.4978433907825777,0.5766677775695601,0.4593884239535216,0.03374029773259511,0.41750102721596294,0.5012758206910802,0.4200244572863694,0.49967022564316993,0.32086975993273736,0.0012073258432260306,0.31937090722587874,0.322368612639596,0.31972031393880235,0.322785132695648,1.2721476114570585,0.062538546700789,1.1945081982601908,1.349787024653926,1.1769569216127045,1.3304914652802147,0.9512778515243211,0.0625623890991561,0.8736088388257688,1.0289468642228734,0.8569716774305476,1.0094023107837382
90,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_143,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep12,strong_combo,combined_regularization,wd0.01_do0.5_ls0.2_mw0.9,0.001,0.01,0.5,0.2,static_only,0,5,0.5685185185185185,0.08450817932670097,0.4636045766475613,0.6734324603894758,0.513888888888889,0.7175925925925926,0.566605262107842,0.07334281967427136,0.47555272280023664,0.6576578014154474,0.5227450980392158,0.6953494848231689,0.5685185185185185,0.08450817932670097,0.4636045766475613,0.6734324603894758,0.513888888888889,0.7175925925925926,0.566605262107842,0.07334281967427136,0.47555272280023664,0.6576578014154474,0.5227450980392158,0.6953494848231689,0.42777777777777776,0.060858061945018464,0.35222462748926553,0.50333092806629,0.3333333333333333,0.5,0.45832492997198876,0.08101508722537677,0.35774753948088633,0.5589023204630912,0.35294117647058826,0.5714285714285714,12.0,0.0,12.0,12.0,12.0,12.0,166.07750409524888,0.7362408084251656,165.1634869433761,166.99152124712165,165.2202043319121,167.09770817868412,0.9966469821941887,0.0011160350113360298,0.995261463854566,0.9980325005338113,0.994859363584909,0.9976578178076536,0.5411123387753685,0.032823189709561815,0.5003634994956144,0.5818611780551225,0.4980139300673967,0.5857879453753788,0.4555346434188204,0.032706289496967585,0.41493093165461015,0.4961383551830306,0.4118698724322748,0.49880243918588385,0.5197874058736073,0.0021628922107957437,0.5171022510225091,0.5224725607247055,0.5181382503687978,0.5234539808438966,1.1878588150453337,0.041898608730016634,1.1358431612258215,1.239874468864846,1.1174416792277824,1.2267644279545735,0.6680714091717267,0.04125036896916645,0.616860522288742,0.7192822960547114,0.5993034288589846,0.7083214291705409
91,2,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.9,stage1,s1_007,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep5,main_effect,weight_decay,0.002,0.001,0.002,0.2,0.1,static_only,0,5,0.5675925925925925,0.08161815137421857,0.466266519103464,0.6689186660817211,0.49074074074074076,0.6990740740740741,0.569366144959138,0.09721119489928878,0.44868185460846544,0.6900504353098105,0.44333054859370646,0.7131910235358512,0.5675925925925925,0.08161815137421857,0.466266519103464,0.6689186660817211,0.49074074074074076,0.6990740740740741,0.569366144959138,0.09721119489928878,0.44868185460846544,0.6900504353098105,0.44333054859370646,0.7131910235358512,0.40555555555555556,0.1438019900616087,0.2270304264325241,0.584080684678587,0.16666666666666666,0.5555555555555556,0.4602898550724637,0.16240738325800536,0.25866678258057874,0.6619129275643487,0.2222222222222222,0.6666666666666666,5.0,0.0,5.0,5.0,5.0,5.0,65.55021863784641,0.19893460965832205,65.30324829438263,65.7971889813102,65.33436638023704,65.83974481374025,0.9918123971579893,0.0005646152562290381,0.9911114471121663,0.9925133472038123,0.9911471250037961,0.9923258495823571,0.5418948962883722,0.05028104347032696,0.4794727436176398,0.6043170489591045,0.4665455666954754,0.602918527476344,0.4499175008696173,0.04983937043808746,0.3880436697838431,0.5117913319553915,0.38940732210601314,0.5246015583083207,0.33446028519315385,0.0014666067666505465,0.3326395443099656,0.3362810260763421,0.33263739740424825,0.3361002485906613,1.3100830916476212,0.16559894274291156,1.1044978099477647,1.5156683733474776,1.134466628832525,1.5604765573613626,0.9756228064544672,0.16450148330250855,0.7713999821741591,1.1798456307347753,0.8018292314282767,1.2243763087707014
92,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_083,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.2_ls0.1_mw90_ep10,main_effect,weight_decay,0.01,0.001,0.01,0.2,0.1,static_only,0,5,0.5666666666666667,0.031159849389747876,0.5279828060790928,0.6053505272542405,0.5324074074074074,0.6157407407407408,0.5747513866675711,0.03817675880680725,0.5273562790437882,0.6221464942913539,0.5286994660564455,0.6317045336653181,0.5666666666666667,0.031159849389747876,0.5279828060790928,0.6053505272542405,0.5324074074074074,0.6157407407407408,0.5747513866675711,0.03817675880680725,0.5273562790437882,0.6221464942913539,0.5286994660564455,0.6317045336653181,0.4611111111111111,0.08695819912499184,0.3531555555555555,0.5690666666666666,0.3333333333333333,0.5555555555555556,0.48671469167377096,0.08698807091067672,0.37872205134355935,0.5947073320039826,0.375,0.5882352941176471,10.0,0.0,10.0,10.0,10.0,10.0,142.72125640753657,0.9017258216975899,141.6017954134073,143.84071740166584,141.69331017509103,144.08037596102804,0.997051878833482,0.00034448968841601935,0.9966242069627403,0.9974795507042237,0.9965861112618478,0.9974576728029294,0.5648704112276657,0.020449522945471803,0.5394830454284812,0.5902577770268501,0.5351479431756334,0.5854876707827581,0.4321814676058162,0.02046487217849497,0.4067750462719606,0.45758788893967184,0.4119700020201713,0.46216534707085155,0.318413045662681,0.0010201053461843875,0.3171466206391564,0.31967947068620567,0.3168612950726083,0.3191760450428175,1.1937317687761613,0.021195531236287164,1.1674182598381537,1.2200452777141688,1.1642616206988663,1.223512431209419,0.8753187231134802,0.020867207550795956,0.8494128165203454,0.9012246297066151,0.847400325626258,0.9056351514667151
93,2,inceptiontime,inception_time,0,8,0,5.0,2.5,50.0,0.9,stage1,s1_048,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep8,main_effect,dropout,0.0,0.001,0.0005,0.0,0.1,static_only,0,5,0.5648148148148149,0.0564169333655275,0.4947751699566929,0.6348544596729369,0.48148148148148145,0.6203703703703703,0.5668174650153476,0.049608206203287895,0.505230616222715,0.6284043138079801,0.4924704924704925,0.6217948717948718,0.5648148148148149,0.0564169333655275,0.4947751699566929,0.6348544596729369,0.48148148148148145,0.6203703703703703,0.5668174650153476,0.049608206203287895,0.505230616222715,0.6284043138079801,0.4924704924704925,0.6217948717948718,0.4111111111111111,0.045643546458763846,0.3544462483947269,0.4677759738274953,0.3333333333333333,0.4444444444444444,0.452468787251396,0.02833638770940737,0.41729015535252645,0.48764741915026555,0.42857142857142855,0.5,8.0,0.0,8.0,8.0,8.0,8.0,103.64569337740541,0.5115928916229592,103.0105687383355,104.28081801647532,102.82529693562537,104.21547703817487,0.9969044170313618,0.0007080390922731128,0.9960254113213709,0.9977834227413527,0.9958198441779821,0.9977902864919119,0.5398281579419654,0.036528594453112614,0.4944791885804782,0.5851771273034526,0.5079999480470199,0.5983478548924241,0.45707625908939653,0.03641188841332672,0.41187217618471905,0.502280341994074,0.39856189544966936,0.4891140478046604,0.31633762799700643,0.0018008865998690351,0.314101890420358,0.31857336557365484,0.3134131577092921,0.3181912733423134,1.3149039328385135,0.020511638275534396,1.289439453034751,1.340368412642276,1.293633927135279,1.342197890376668,0.998566304841507,0.021504460910112298,0.9718692705441776,1.0252633391388364,0.9766445052141353,1.0261363464153015
94,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_132,main_effect_label_smoothing-0p15_lr0.001_wd0.0005_do0.2_ls0.15_mw90_ep12,main_effect,label_smoothing,0.15,0.001,0.0005,0.2,0.15,static_only,0,5,0.5648148148148148,0.03969080601732003,0.5155400706599982,0.6140895589696314,0.5092592592592592,0.6203703703703703,0.5653836006137347,0.03593381462252039,0.5207730295596058,0.6099941716678636,0.5201784417470692,0.6201960784313726,0.5648148148148148,0.03969080601732003,0.5155400706599982,0.6140895589696314,0.5092592592592592,0.6203703703703703,0.5653836006137347,0.03593381462252039,0.5207730295596058,0.6099941716678636,0.5201784417470692,0.6201960784313726,0.4611111111111111,0.037267799624996496,0.4148444444444444,0.5073777777777777,0.4166666666666667,0.5,0.47947338935574224,0.01214792685563968,0.46439216405732264,0.49455461465416184,0.47058823529411764,0.5,12.0,0.0,12.0,12.0,12.0,12.0,166.14486463144422,0.4976005104157687,165.52711104308565,166.7626182198028,165.57640927750617,166.67252347897738,0.9981832136215234,0.0007754647794716396,0.9972205012847454,0.9991459259583014,0.9968781622995347,0.9987948641081857,0.537940273857811,0.0509106417252588,0.47473649702659804,0.6011440506890239,0.4629314577780074,0.5874315593006145,0.4602429397637124,0.05095653239254591,0.39698219127793843,0.5235036882494863,0.41130907948838846,0.5352559482329209,0.4185980399390045,0.0018788444354609773,0.4162655204425841,0.42093055943542496,0.41690372592887925,0.42160547647364766,1.232704002604234,0.08081839228378698,1.1323708019872085,1.3330372032212594,1.1115188400275928,1.3384840991292328,0.8141059626652296,0.08020741684195369,0.7145312666391181,0.9136806586913411,0.6946151140987136,0.9197440327808795
95,2,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.9,stage1,s1_023,main_effect_label_smoothing-0p3_lr0.001_wd0.0005_do0.2_ls0.3_mw90_ep5,main_effect,label_smoothing,0.3,0.001,0.0005,0.2,0.3,static_only,0,5,0.5638888888888889,0.029716308399780036,0.5269971338314122,0.6007806439463655,0.5185185185185185,0.6018518518518519,0.5738277810198429,0.028910362739951217,0.5379365792434818,0.609718982796204,0.5305250305250305,0.6072463768115942,0.5638888888888889,0.029716308399780036,0.5269971338314122,0.6007806439463655,0.5185185185185185,0.6018518518518519,0.5738277810198429,0.028910362739951217,0.5379365792434818,0.609718982796204,0.5305250305250305,0.6072463768115942,0.4611111111111111,0.037267799624996496,0.4148444444444444,0.5073777777777777,0.4166666666666667,0.5,0.48219461697722565,0.028438720214006667,0.4468889428615603,0.517500291092891,0.43478260869565216,0.5,5.0,0.0,5.0,5.0,5.0,5.0,65.49257080201059,0.11942677569296857,65.34430664695822,65.64083495706296,65.35256015136838,65.63761124014854,0.9920612656104255,0.0004999780350808972,0.9914405604085486,0.9926819708123025,0.991278247726531,0.9924789949889783,0.5499111535301284,0.04342020018015567,0.496006497270579,0.6038158097896779,0.5017760548348585,0.6065884023951809,0.44215011208029714,0.043210618632172015,0.3885056439648725,0.49579458019572176,0.3858264288125992,0.4895021928916724,0.6756792596028187,0.0008599514352162911,0.6746116600449423,0.6767468591606951,0.6749320564940989,0.6767863522129216,1.1641232446551903,0.03349211903253493,1.1225439530728862,1.2057025362374945,1.1212444612130228,1.2023503874474013,0.48844398505237174,0.0335166654854945,0.4468342199092897,0.5300537501954538,0.4448423203969034,0.5255640352344797
