case_id,repeat,balanced_accuracy,macro_f1,macro_roc_auc_ovr,macro_pr_auc_ovr,worst_class_recall,worst_class_f1,n_predictions,class_order,balance_line,declared_source_line,view_role,quality_weighting,quality_weight_source,metric_source,expected_calibration_error
inception_full__b2_star_fixed10,2,0.5740740740740741,0.5807895807895808,0.7521942110177404,0.655456744089785,0.5,0.5555555555555556,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.1388156946398434
inception_full__b2_star_fixed10,3,0.513888888888889,0.5145061728395062,0.7271786492374727,0.6492103421270087,0.3333333333333333,0.4,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.23386155823308077
inception_full__b2_star_fixed10,4,0.5,0.5002533698185873,0.7231792717086835,0.6304800575734958,0.3333333333333333,0.36363636363636365,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2605114903224847
inception_full__b2_star_fixed10,0,0.40277777777777773,0.42993848257006145,0.6914799253034548,0.6506422409965534,0.3333333333333333,0.3157894736842105,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.3111662544379581
inception_full__b2_star_fixed10,1,0.5,0.5162393162393163,0.6854419545596017,0.5998670700625064,0.3333333333333333,0.4,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.33079362215563457
inception_full__b2_star_fixed10,2,0.5833333333333334,0.584920634920635,0.7471599751011516,0.6580719069754157,0.5,0.5714285714285714,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2231807556662043
inception_full__b2_star_fixed10,3,0.513888888888889,0.5145061728395062,0.7154761904761905,0.6230522343455518,0.3333333333333333,0.4,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.31553378144673305
inception_full__b2_star_fixed10,4,0.5,0.5002533698185873,0.7007625272331155,0.5961410296646364,0.3333333333333333,0.36363636363636365,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.24683559592202647
inception_full__b3_star_fixed10,0,0.4351851851851852,0.42063492063492064,0.6755680049797697,0.5831981774381633,0.25,0.2857142857142857,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3538706226305258
inception_full__b3_star_fixed10,1,0.5787037037037037,0.5924888473908082,0.7086834733893558,0.6782455119081291,0.4444444444444444,0.47058823529411764,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.14533486201218998
inception_full__b3_star_fixed10,2,0.4444444444444444,0.43492063492063493,0.6912153750389045,0.6083319262437601,0.25,0.3333333333333333,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3363452084241088
inception_full__b3_star_fixed10,3,0.5092592592592592,0.528657616892911,0.6915732959850608,0.5838438327352081,0.4444444444444444,0.47058823529411764,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.30012904406166296
inception_full__b3_star_fixed10,4,0.5185185185185185,0.5404040404040403,0.6749144102085278,0.5824374839253749,0.5,0.45454545454545453,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.24515021360048334
inception_full__b3_star_fixed10,0,0.5138888888888888,0.49404761904761907,0.6721677559912854,0.5795758525164961,0.25,0.2857142857142857,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.3217260614365697
inception_full__b3_star_fixed10,1,0.5740740740740741,0.5856950067476383,0.7431061313414254,0.6913564881620436,0.5,0.5263157894736842,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.19364188543692382
inception_full__b3_star_fixed10,2,0.4444444444444444,0.43492063492063493,0.6920634920634919,0.5875323293139266,0.25,0.3333333333333333,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.33965489752028366
inception_full__b3_star_fixed10,3,0.5462962962962963,0.5631528964862298,0.6864067849361968,0.5791306881112691,0.5,0.5185185185185185,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.3346264470204203
inception_full__b3_star_fixed10,4,0.48148148148148145,0.5092063492063491,0.6470276999688765,0.5605132423029908,0.4444444444444444,0.38095238095238093,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2945074554771574
inception_full__b4_star_fixed10,0,0.36574074074074076,0.3707773707773708,0.4984438219732337,0.3900818587841539,0.2222222222222222,0.2222222222222222,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.4159359197232617
inception_full__b4_star_fixed10,1,0.3611111111111111,0.36495726495726494,0.5364456893868659,0.4257011852503087,0.25,0.3,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3881131513433192
inception_full__b4_star_fixed10,2,0.4953703703703704,0.4995251661918328,0.6537270463741053,0.5583297297513107,0.375,0.4444444444444444,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3788949917611326
inception_full__b4_star_fixed10,3,0.5185185185185185,0.5183574879227053,0.6169856831621537,0.5340588156981495,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.30152865652923494
inception_full__b4_star_fixed10,4,0.40740740740740744,0.40048309178743957,0.5536103330220977,0.47792765398643927,0.25,0.26666666666666666,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.4143839524923573
inception_full__b4_star_fixed10,0,0.3796296296296296,0.37416904083570746,0.524128540305011,0.3998785403352214,0.2222222222222222,0.2222222222222222,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.43527387345566704
inception_full__b4_star_fixed10,1,0.35185185185185186,0.3452380952380952,0.5433706816059757,0.4342546706147527,0.2222222222222222,0.25,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.37091864145758235
inception_full__b4_star_fixed10,2,0.4953703703703704,0.4995251661918328,0.6475023342670401,0.5632096674504087,0.375,0.4444444444444444,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.29339431256722265
inception_full__b4_star_fixed10,3,0.48148148148148145,0.48479532163742683,0.6378618113912231,0.554089788812011,0.4444444444444444,0.42105263157894735,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.29972460167062875
inception_full__b4_star_fixed10,4,0.3703703703703704,0.3686117467581998,0.5542405851229381,0.4593880771562764,0.25,0.25,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.44650160688529583
inception_full__b5_star_fixed10,0,0.5231481481481481,0.5288461538461539,0.6942032368502956,0.5823725101803877,0.4444444444444444,0.46153846153846156,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2663231848860786
inception_full__b5_star_fixed10,1,0.5462962962962963,0.5185185185185185,0.7113211951447246,0.6483730589556108,0.3333333333333333,0.4,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2712615212849428
inception_full__b5_star_fixed10,2,0.5601851851851852,0.5588235294117648,0.7322673513849983,0.6503062787602261,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.26750401938417506
inception_full__b5_star_fixed10,3,0.4953703703703704,0.5117794486215539,0.6702303143479614,0.5964799052092654,0.4166666666666667,0.4,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3317078651111298
inception_full__b5_star_fixed10,4,0.46296296296296297,0.4579899592687317,0.6691332088390912,0.5876045799808438,0.3333333333333333,0.34782608695652173,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.345543861865259
inception_full__b5_star_fixed10,0,0.46759259259259256,0.4640522875816993,0.7022253345782757,0.5966449985199985,0.3333333333333333,0.3333333333333333,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.34867611811259536
inception_full__b5_star_fixed10,1,0.5833333333333334,0.5508771929824562,0.7101229380641145,0.6273115042533687,0.3333333333333333,0.42105263157894735,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28167301796003325
inception_full__b5_star_fixed10,2,0.5462962962962963,0.5533433886375062,0.7235449735449736,0.6195308482446164,0.5,0.5333333333333333,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28651978362357566
inception_full__b5_star_fixed10,3,0.4953703703703704,0.5117794486215539,0.6469810146280734,0.5742101673727921,0.4166666666666667,0.4,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.36829348020811975
inception_full__b5_star_fixed10,4,0.46296296296296297,0.458047292143402,0.671031746031746,0.5902295348460808,0.3333333333333333,0.34782608695652173,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.35428428943665785
inception_full__b6_star_fixed10,0,0.5046296296296297,0.48760790866054027,0.676797385620915,0.5703171930980837,0.3333333333333333,0.38095238095238093,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2742436683935123
inception_full__b6_star_fixed10,1,0.5601851851851852,0.5643274853801169,0.6993853096794274,0.6265089295549066,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2451217281089062
inception_full__b6_star_fixed10,2,0.6018518518518519,0.6018518518518519,0.7787659508247744,0.709194671298981,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.17697060122372565
inception_full__b6_star_fixed10,3,0.5462962962962963,0.5551485551485552,0.721537503890445,0.6251673681927306,0.5,0.5384615384615384,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.25707169834015375
inception_full__b6_star_fixed10,4,0.5879629629629629,0.6027676027676029,0.7481948334889511,0.6463507266504341,0.5555555555555556,0.5384615384615384,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.30648486802456454
inception_full__b6_star_fixed10,0,0.4351851851851852,0.42424242424242425,0.6687130407718643,0.5614461483681302,0.25,0.2727272727272727,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.33593520052070824
inception_full__b6_star_fixed10,1,0.5972222222222222,0.6024844720496895,0.7324385309679426,0.6718729533116031,0.5,0.5217391304347826,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.20168494027428108
inception_full__b6_star_fixed10,2,0.6018518518518519,0.5980392156862746,0.7641612200435729,0.6810516836558503,0.5,0.5,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.17836536397110625
inception_full__b6_star_fixed10,3,0.5462962962962963,0.5551485551485552,0.7151960784313726,0.6064072311656853,0.5,0.5384615384615384,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.271757016634162
inception_full__b6_star_fixed10,4,0.5046296296296297,0.5185185185185185,0.7291861188920011,0.6349321450554606,0.375,0.5,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.24004651326502394
inception_full__b7_star_fixed10,0,0.5787037037037037,0.5801282051282052,0.697416744475568,0.6167758328797369,0.4444444444444444,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2360109894233011
inception_full__b7_star_fixed10,1,0.5694444444444444,0.5734989648033126,0.7041861188920012,0.5900729023468205,0.4166666666666667,0.43478260869565216,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.24182860293169614
inception_full__b7_star_fixed10,2,0.5601851851851852,0.5674074074074075,0.746164021164021,0.6748588039704311,0.5,0.48,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.29336967334457287
inception_full__b7_star_fixed10,3,0.5972222222222222,0.6047619047619048,0.751384998443822,0.6733380951948202,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2238229750095496
inception_full__b7_star_fixed10,4,0.5324074074074074,0.5365497076023392,0.7420634920634921,0.6734852189085597,0.4166666666666667,0.4166666666666667,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3178093835917266
inception_full__b7_star_fixed10,0,0.5787037037037037,0.5924888473908082,0.686297852474323,0.6000858518750677,0.4444444444444444,0.47058823529411764,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.22565081212520605
inception_full__b7_star_fixed10,1,0.5879629629629629,0.6027676027676029,0.7276688453159043,0.6173182325924518,0.5555555555555556,0.5384615384615384,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2047049322187503
inception_full__b7_star_fixed10,2,0.5324074074074074,0.5324074074074074,0.7520697167755991,0.6696007493540529,0.4166666666666667,0.4166666666666667,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28413205860795054
inception_full__b7_star_fixed10,3,0.625,0.6352882205513785,0.7445611577964519,0.6528072372435118,0.5833333333333334,0.56,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28427448900475044
inception_full__b7_star_fixed10,4,0.5416666666666666,0.5339105339105339,0.7294428882664178,0.6386175794146809,0.3333333333333333,0.36363636363636365,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.325444712962843
