model,factor_id,reference_profile,variant_profile,reference_case_id,variant_case_id,repeat,fold,reference_native_aggregation_view,variant_native_aggregation_view,contrast_metrics_available,inference,reference_native_balanced_accuracy,variant_native_balanced_accuracy,delta_native_balanced_accuracy,reference_native_macro_f1,variant_native_macro_f1,delta_native_macro_f1,reference_native_worst_class_f1,variant_native_worst_class_f1,delta_native_worst_class_f1
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.43333333333333335,0.4666666666666666,0.03333333333333327,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.5,-0.33333333333333337,0.8222222222222223,0.43333333333333335,-0.38888888888888895,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.5555555555555555,-0.05555555555555558,0.5222222222222221,0.38888888888888884,-0.1333333333333333,0.4,0.0,-0.4
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.5,-0.33333333333333337,0.8222222222222223,0.5222222222222223,-0.30000000000000004,0.6666666666666666,0.4,-0.2666666666666666
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.611111111111111,-0.05555555555555558,0.43333333333333335,0.5,0.06666666666666665,0.0,0.5,0.5
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.26666666666666666,-0.39999999999999997,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.7777777777777777,0.0,0.7222222222222222,0.7222222222222222,0.0,0.5,0.5,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.27777777777777773,-0.134920634920635,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.3,-0.11269841269841274,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.4444444444444444,0.19047619047619047,-0.25396825396825395,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5555555555555555,0.22222222222222215,0.25,0.4444444444444444,0.19444444444444442,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5,-0.16666666666666663,0.5555555555555555,0.38888888888888884,-0.16666666666666663,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.27777777777777773,-0.16666666666666669,0.35714285714285715,0.26666666666666666,-0.09047619047619049,0.0,0.0,0.0
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.611111111111111,-0.11111111111111116,0.7222222222222222,0.6,-0.12222222222222223,0.5,0.4,-0.09999999999999998
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.8333333333333334,0.5,0.19047619047619047,0.7777777777777777,0.5873015873015872,0.0,0.6666666666666666,0.6666666666666666
CompactCNN1D,normalization,B0,B4,compact_cnn__B0_star_fixed10,compact_cnn__B4_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.0,-0.3333333333333333,0.35555555555555557,0.0,-0.35555555555555557,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,0,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.0,-0.5,0.41269841269841273,0.0,-0.41269841269841273,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,0,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.43333333333333335,0.4444444444444444,0.011111111111111072,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,0,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4000000000000001,0.5222222222222223,0.12222222222222218,0.0,0.4,0.4
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,0,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,1.0,0.5,-0.5,1.0,0.4444444444444444,-0.5555555555555556,1.0,0.0,-1.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,0,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.4444444444444444,0.0,0.3,0.3,0.0,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,1,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.2222222222222222,-0.33333333333333326,0.5793650793650794,0.19047619047619047,-0.38888888888888895,0.5,0.0,-0.5
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,1,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.38888888888888884,-0.33333333333333337,0.6666666666666666,0.41269841269841273,-0.2539682539682539,0.6666666666666666,0.0,-0.6666666666666666
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,1,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.43333333333333335,0.38888888888888884,-0.04444444444444451,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.16666666666666666,-0.33333333333333337,0.4666666666666666,0.13333333333333333,-0.33333333333333326,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.5555555555555555,0.3,-0.2555555555555555,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.41269841269841273,0.38888888888888884,-0.02380952380952389,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.6666666666666666,-0.15555555555555567,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.611111111111111,0.11111111111111105,0.3333333333333333,0.5222222222222223,0.18888888888888894,0.0,0.4,0.4
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.26666666666666666,-0.39999999999999997,0.6666666666666666,0.0,-0.6666666666666666
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.611111111111111,-0.16666666666666663,0.7222222222222222,0.5222222222222223,-0.19999999999999996,0.5,0.4,-0.09999999999999998
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.27777777777777773,0.5222222222222223,0.24444444444444452,0.0,0.4,0.4
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.16666666666666663
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.4444444444444444,0.2222222222222222,-0.2222222222222222,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5555555555555555,-0.11111111111111116,0.6190476190476191,0.4444444444444444,-0.17460317460317465,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5,-0.16666666666666663,0.5555555555555555,0.38888888888888884,-0.16666666666666663,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.38888888888888884,0.27777777777777773,-0.1111111111111111,0.35714285714285715,0.3,-0.05714285714285716,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.6,0.6,0.0,0.4,0.4,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.3,0.48888888888888893,0.18888888888888894,0.0,0.0,0.0
InceptionTimeFull,normalization,B0,B4,inception_full__B0_star_fixed10,inception_full__B4_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.16666666666666666,-0.33333333333333337,0.5222222222222223,0.2222222222222222,-0.30000000000000004,0.4,0.0,-0.4
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,0,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.5,0.26666666666666666,-0.23333333333333334,0.5,0.0,-0.5
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,0,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.5555555555555555,-0.05555555555555558,0.5,0.5238095238095238,0.023809523809523836,0.5,0.0,-0.5
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,0,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.16666666666666666,0.5,0.33333333333333337,0.09523809523809523,0.4000000000000001,0.30476190476190484,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,0,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.5,0.5555555555555555,0.05555555555555547,0.5,0.0,-0.5
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,0,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.4444444444444444,-0.2222222222222222,0.38888888888888884,0.3,-0.08888888888888885,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,1,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4166666666666667,0.4444444444444444,0.027777777777777735,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,1,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.5,-0.2222222222222222,0.6666666666666666,0.47222222222222215,-0.19444444444444448,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,1,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.19047619047619047,0.4666666666666666,0.27619047619047615,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.43333333333333335,0.3,-0.13333333333333336,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.5,-0.33333333333333337,0.8222222222222223,0.43333333333333335,-0.38888888888888895,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.5222222222222221,0.5222222222222221,0.0,0.4,0.4,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.5555555555555555,-0.26666666666666683,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5555555555555555,-0.11111111111111116,0.43333333333333335,0.41269841269841273,-0.020634920634920617,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.0,-0.3333333333333333,0.19047619047619047,0.0,-0.19047619047619047,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.5555555555555555,-0.2222222222222222,0.7222222222222222,0.5238095238095238,-0.19841269841269837,0.5,0.0,-0.5
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.3333333333333333,-0.07936507936507942,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.8333333333333334,0.33333333333333337,0.41269841269841273,0.8222222222222223,0.40952380952380957,0.0,0.6666666666666666,0.6666666666666666
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5555555555555555,0.22222222222222215,0.25,0.4444444444444444,0.19444444444444442,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.27777777777777773,-0.16666666666666669,0.35714285714285715,0.26666666666666666,-0.09047619047619049,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.611111111111111,-0.11111111111111116,0.7222222222222222,0.6,-0.12222222222222223,0.5,0.4,-0.09999999999999998
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.5555555555555555,0.365079365079365,0.0,0.0,0.0
CompactCNN1D,sampler,B0,B5,compact_cnn__B0_star_fixed10,compact_cnn__B5_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.35555555555555557,0.41269841269841273,0.05714285714285716,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,0,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.3333333333333333,-0.07936507936507942,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,0,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.43333333333333335,0.5238095238095238,0.09047619047619049,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,0,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4000000000000001,0.4000000000000001,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,0,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,1.0,0.8333333333333334,-0.16666666666666663,1.0,0.8222222222222223,-0.1777777777777777,1.0,0.6666666666666666,-0.33333333333333337
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,0,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.4444444444444444,0.0,0.3,0.3,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,1,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.3333333333333333,-0.22222222222222215,0.5793650793650794,0.14814814814814814,-0.4312169312169313,0.5,0.0,-0.5
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,1,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,1,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4666666666666666,0.4666666666666666,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.5555555555555555,0.8222222222222223,0.26666666666666683,0.0,0.6666666666666666,0.6666666666666666
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.7222222222222222,0.16666666666666674,0.41269841269841273,0.6666666666666666,0.2539682539682539,0.0,0.6666666666666666,0.6666666666666666
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.5,-0.33333333333333337,0.8222222222222223,0.41269841269841273,-0.40952380952380957,0.6666666666666666,0.0,-0.6666666666666666
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.611111111111111,0.11111111111111105,0.3333333333333333,0.5222222222222223,0.18888888888888894,0.0,0.4,0.4
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3,0.07777777777777778,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.611111111111111,-0.16666666666666663,0.7222222222222222,0.6,-0.12222222222222223,0.5,0.4,-0.09999999999999998
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.5,0.0,-0.5
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.8333333333333334,0.33333333333333337,0.4444444444444444,0.8222222222222223,0.3777777777777779,0.0,0.6666666666666666,0.6666666666666666
