source_study,parameter_group,parameter,subset_contract,parameter_value,model,plot_category,config_count,config_repeat_row_count,repeat_seed_count,within_seed_aggregation,interpretation,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,subject_macro_roc_auc_ovr_mean,subject_macro_roc_auc_ovr_sample_sd,subject_macro_roc_auc_ovr_repeat_t_ci95_low,subject_macro_roc_auc_ovr_repeat_t_ci95_high,subject_macro_roc_auc_ovr_applicability,formal_v2_p_value,formal_v2_p_value_applicability
20260608_1206_overfitting_sweep_stage1_rank2,study_factor,stage1_regularization_factor,all_archived_config_repeats,max_windows_fraction,inception_time,max_windows_fraction,25,125,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5578148148148149,0.024711434738976846,0.5271315159554655,0.5884981136741643,two_sided_student_t_0.95,5,0.5603127698100298,0.028472930922004796,0.5249589565608336,0.5956665830592259,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,study_factor,stage1_regularization_factor,all_archived_config_repeats,combined_regularization,inception_time,combined_regularization,45,225,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5668930041152264,0.027958034249817316,0.5321785195266804,0.6016074887037723,two_sided_student_t_0.95,5,0.5674212894365965,0.026877044402574355,0.5340490310237959,0.6007935478493972,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,study_factor,stage1_regularization_factor,all_archived_config_repeats,N/A,inception_time,N/A,1,5,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5851851851851851,0.060769951196705224,0.5097293246116363,0.660641045758734,two_sided_student_t_0.95,5,0.5890603310784799,0.06454918098535019,0.5089119369354315,0.6692087252215283,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0,inception_time,0,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5887037037037037,0.04439329618565973,0.5335821460683734,0.6438252613390341,two_sided_student_t_0.95,5,0.5898218405199064,0.03984943753980223,0.5403422285780642,0.6393014524617485,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.1,inception_time,0.1,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5683333333333332,0.025216823809073054,0.5370225110605596,0.5996441556061068,two_sided_student_t_0.95,5,0.5738534988729204,0.02180105083634761,0.5467839189264174,0.6009230788194233,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.3,inception_time,0.3,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5674074074074074,0.049115112121251726,0.5064229409187077,0.6283918738961071,two_sided_student_t_0.95,5,0.5729916982543042,0.048294628665549864,0.5130259965336713,0.632957399974937,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.4,inception_time,0.4,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5594444444444444,0.04549491597939894,0.5029550451715195,0.6159338437173694,two_sided_student_t_0.95,5,0.5644927263896458,0.046430909016741295,0.5068411382596835,0.622144314519608,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.5,inception_time,0.5,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5612962962962963,0.03102473680070167,0.5227739975571175,0.5998185950354751,two_sided_student_t_0.95,5,0.5637389243465292,0.028019743351418044,0.528947817788164,0.5985300309048943,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.6,inception_time,0.6,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5594444444444445,0.03470925683860237,0.5163472098235441,0.602541679065345,two_sided_student_t_0.95,5,0.5571122633527263,0.027082410562281514,0.5234850091729679,0.5907395175324848,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_dropout,stage1_regularization_factor=dropout,0.7,inception_time,0.7,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.562962962962963,0.022990201885065096,0.5344168569708413,0.5915090689550847,two_sided_student_t_0.95,5,0.5620252374282346,0.023937884233623655,0.5323024283821746,0.5917480464742947,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0,inception_time,0,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.55,0.029411815137534433,0.513480408021899,0.5865195919781011,two_sided_student_t_0.95,5,0.5494976922691656,0.03149153392416301,0.5103957883473198,0.5885995961910113,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0.03,inception_time,0.03,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5494444444444444,0.039395944796289856,0.5005279181156683,0.5983609707732205,two_sided_student_t_0.95,5,0.5529080199176616,0.036430599943357705,0.5076734555350302,0.598142584300293,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0.05,inception_time,0.05,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5625925925925925,0.033285717019105876,0.5212629161155704,0.6039222690696147,two_sided_student_t_0.95,5,0.5666505497497908,0.030024214757598356,0.5293705632109427,0.6039305362886389,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0.15,inception_time,0.15,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5625925925925925,0.04188011173066981,0.5105915656158686,0.6145936195693165,two_sided_student_t_0.95,5,0.5670507001634026,0.03932272922792371,0.5182250829699748,0.6158763173568305,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0.2,inception_time,0.2,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.567037037037037,0.03356146215695142,0.5253649777496723,0.6087090963244017,two_sided_student_t_0.95,5,0.5676395378808974,0.03255288340047358,0.5272197945248043,0.6080592812369905,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_label_smoothing,stage1_regularization_factor=label_smoothing,0.3,inception_time,0.3,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.555925925925926,0.028058764026291767,0.5210863688003846,0.5907654830514675,two_sided_student_t_0.95,5,0.5556127977782547,0.028435777369538152,0.5203051167575617,0.5909204787989476,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,input_and_windowing,max_windows_fraction,stage1_regularization_factor=max_windows_fraction,1,inception_time,1,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5666666666666667,0.038701045451863654,0.5186129718362399,0.6147203614970934,two_sided_student_t_0.95,5,0.570658409318691,0.038190057603976986,0.5232391897025048,0.6180776289348773,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,input_and_windowing,max_windows_fraction,stage1_regularization_factor=max_windows_fraction,0.7,inception_time,0.7,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5824074074074075,0.0408982644914033,0.5316255047994165,0.6331893100153985,two_sided_student_t_0.95,5,0.586248951969345,0.04605836114593808,0.5290599431181665,0.6434379608205235,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,input_and_windowing,max_windows_fraction,stage1_regularization_factor=max_windows_fraction,0.5,inception_time,0.5,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5518518518518518,0.027630783909956977,0.5175437022287104,0.5861600014749933,two_sided_student_t_0.95,5,0.5546030669767402,0.030632124770670333,0.5165682604605131,0.5926378734929674,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,input_and_windowing,max_windows_fraction,stage1_regularization_factor=max_windows_fraction,0.3,inception_time,0.3,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5537037037037036,0.0159033000345534,0.5339571485981659,0.5734502588092413,two_sided_student_t_0.95,5,0.552766367681668,0.021398866743245187,0.5261961652442205,0.5793365701191154,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,input_and_windowing,max_windows_fraction,stage1_regularization_factor=max_windows_fraction,0.2,inception_time,0.2,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5344444444444443,0.030983258012867335,0.49597364842280856,0.57291524046608,two_sided_student_t_0.95,5,0.5372870531037048,0.03565398904509319,0.4930167785140611,0.5815573276933486,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.562037037037037,0.047439586879442594,0.5031330099191733,0.6209410641549007,two_sided_student_t_0.95,5,0.5656144762099571,0.04603130019929586,0.5084590679619816,0.6227698844579326,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5694444444444444,0.030280750788458936,0.5318459263518347,0.6070429625370541,two_sided_student_t_0.95,5,0.5688453662530721,0.03149711838130723,0.5297365283118408,0.6079542041943035,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5590740740740741,0.019852421910002097,0.5344240365112728,0.5837241116368753,two_sided_student_t_0.95,5,0.5609919105179948,0.018586851154576194,0.5379132865993854,0.5840705344366042,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5740740740740741,0.03510590483357199,0.5304843359178602,0.617663812230288,two_sided_student_t_0.95,5,0.5781566875682171,0.032180797302450416,0.5381989501242715,0.6181144250121627,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5716666666666665,0.029525279210921126,0.5350061904335517,0.6083271428997814,two_sided_student_t_0.95,5,0.5747388456494565,0.030716281401224156,0.5365995448748606,0.6128781464240525,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5653703703703703,0.037437648209113744,0.518885390411696,0.6118553503290446,two_sided_student_t_0.95,5,0.5678807432690455,0.03774487522911075,0.5210142905803655,0.6147471959577254,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5657407407407407,0.043112765654899306,0.5122091717640563,0.619272309717425,two_sided_student_t_0.95,5,0.5684447309668166,0.042383308951042975,0.5158189021175591,0.6210705598160741,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5631481481481482,0.033438619729851064,0.521628617879966,0.6046676784163304,two_sided_student_t_0.95,5,0.5679664524466693,0.033261822378077115,0.5266664450851626,0.6092664598081761,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,5,25,5,equal_mean_across_configs_with_parameter_value,marginal_descriptive_not_single_factor_causal,5,0.5722222222222222,0.034008088281864725,0.5299956033548954,0.614448841089549,two_sided_student_t_0.95,5,0.5799053633859798,0.03390739099169137,0.5378037767185778,0.6220069500533817,two_sided_student_t_0.95,,,,,N/A_continuous_participant_oof_probabilities_not_archived,,N/A_participant_keyed_matched_oof_predictions_not_archived
