source_study,comparison_family,comparison_id,comparison_role,factor,epoch,reference_case_id,candidate_case_id,repeat,split_seed,comparison_contract_status,difference_direction,reference_balanced_accuracy,candidate_balanced_accuracy,balanced_accuracy_delta,reference_macro_f1,candidate_macro_f1,macro_f1_delta,reference_macro_roc_auc_ovr,candidate_macro_roc_auc_ovr,macro_roc_auc_ovr_delta,macro_roc_auc_ovr_applicability,macro_roc_auc_ovr_unavailability_reason,automatic_selection
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=8:s1_044_vs_s1_038:signal=10,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,8,s1_038,s1_044,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5277777777777778,0.5370370370370371,0.0092592592592593,0.522473604826546,0.5310457516339869,0.008572146807440895,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=8:s1_044_vs_s1_038:signal=10,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,8,s1_038,s1_044,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.6157407407407408,0.0185185185185186,0.6024844720496895,0.6369770580296895,0.034492585980000046,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.6342592592592592,0.06944444444444442,0.5668627450980392,0.6351960784313726,0.06833333333333336,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5972222222222222,0.0,0.6024844720496895,0.5961352657004831,-0.006349206349206327,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5555555555555555,0.5601851851851852,0.004629629629629761,0.5610025062656642,0.5750000000000001,0.013997493734335897,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6898148148148149,0.6574074074074074,-0.03240740740740744,0.6999999999999998,0.6678733031674208,-0.03212669683257907,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6157407407407408,0.6296296296296297,0.01388888888888884,0.6317045336653181,0.6527777777777777,0.021073244112459588,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.5925925925925926,0.02777777777777779,0.5668627450980392,0.6030165912518853,0.03615384615384609,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5972222222222222,0.0,0.6024844720496895,0.5961352657004831,-0.006349206349206327,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5555555555555555,0.5370370370370371,-0.01851851851851838,0.5610025062656642,0.5238095238095238,-0.03719298245614033,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6898148148148149,0.7083333333333334,0.01851851851851849,0.6999999999999998,0.7050915331807781,0.005091533180778263,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6157407407407408,0.6805555555555555,0.06481481481481466,0.6317045336653181,0.7008547008547009,0.06915016718938283,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.6342592592592592,0.06944444444444442,0.5668627450980392,0.6351960784313726,0.06833333333333336,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5416666666666666,-0.05555555555555558,0.6024844720496895,0.5198879551820729,-0.0825965168676166,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5555555555555555,0.6157407407407407,0.06018518518518523,0.5610025062656642,0.5787037037037037,0.01770119743803955,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6898148148148149,0.625,-0.06481481481481488,0.6999999999999998,0.6413308913308913,-0.05866910866910857,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6157407407407408,0.5370370370370371,-0.07870370370370372,0.6317045336653181,0.5629930132972728,-0.06871152036804529,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.5370370370370371,-0.02777777777777768,0.5668627450980392,0.528369802027091,-0.03849294307094819,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5879629629629629,-0.0092592592592593,0.6024844720496895,0.5940740740740741,-0.00841039797561538,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5555555555555555,0.6944444444444443,0.13888888888888884,0.5610025062656642,0.6994152046783627,0.13841269841269854,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6898148148148149,0.6851851851851851,-0.004629629629629761,0.6999999999999998,0.7016687016687017,0.0016687016687018108,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6157407407407408,0.5092592592592592,-0.10648148148148162,0.6317045336653181,0.5261158594491927,-0.10558867421612539,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=10:s1_079_vs_s1_075:signal=15,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,10,s1_075,s1_079,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.6620370370370371,0.09722222222222232,0.5668627450980392,0.6634615384615384,0.09659879336349919,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=10:s1_079_vs_s1_075:signal=15,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,10,s1_075,s1_079,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5601851851851852,-0.03703703703703698,0.6024844720496895,0.5643274853801169,-0.03815698666957257,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=10:s1_079_vs_s1_075:signal=15,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,10,s1_075,s1_079,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5555555555555555,0.6296296296296297,0.07407407407407418,0.5610025062656642,0.6183574879227053,0.057354981657041115,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=10:s1_079_vs_s1_075:signal=15,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,10,s1_075,s1_079,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6898148148148149,0.6018518518518519,-0.08796296296296302,0.6999999999999998,0.6216931216931217,-0.0783068783068781,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=10:s1_079_vs_s1_075:signal=15,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,10,s1_075,s1_079,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6157407407407408,0.5787037037037037,-0.03703703703703709,0.6317045336653181,0.5952380952380952,-0.03646643842722286,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=12:s1_148_vs_s1_112:signal=16,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,12,s1_112,s1_148,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.4768518518518518,-0.08796296296296297,0.5668627450980392,0.4518518518518519,-0.11501089324618735,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=12:s1_148_vs_s1_112:signal=16,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,12,s1_112,s1_148,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.5972222222222222,0.09722222222222221,0.5059523809523809,0.5901515151515152,0.08419913419913427,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=12:s1_148_vs_s1_112:signal=16,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,12,s1_112,s1_148,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6620370370370371,0.01388888888888895,0.6241830065359477,0.6145979923069707,-0.009585014228977062,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=12:s1_148_vs_s1_112:signal=16,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,12,s1_112,s1_148,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.6805555555555555,0.01851851851851838,0.6725925925925926,0.6649859943977591,-0.007606598194833558,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=12:s1_148_vs_s1_112:signal=16,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,12,s1_112,s1_148,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.5879629629629629,-0.0185185185185186,0.6299734748010609,0.6097435897435898,-0.020229885057471142,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=12:s1_123_vs_s1_112:signal=17,exploratory_post_hoc_factor_signal_not_ablation,dropout,12,s1_112,s1_123,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.5648148148148148,0.0,0.5668627450980392,0.5668627450980392,0.0,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=12:s1_123_vs_s1_112:signal=17,exploratory_post_hoc_factor_signal_not_ablation,dropout,12,s1_112,s1_123,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.5833333333333334,0.08333333333333337,0.5059523809523809,0.5917948717948719,0.08584249084249096,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=12:s1_123_vs_s1_112:signal=17,exploratory_post_hoc_factor_signal_not_ablation,dropout,12,s1_112,s1_123,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.5694444444444444,-0.07870370370370372,0.6241830065359477,0.5642135642135643,-0.05996944232238344,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=12:s1_123_vs_s1_112:signal=17,exploratory_post_hoc_factor_signal_not_ablation,dropout,12,s1_112,s1_123,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.6620370370370371,0.0,0.6725925925925926,0.6545098039215687,-0.018082788671023975,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=12:s1_123_vs_s1_112:signal=17,exploratory_post_hoc_factor_signal_not_ablation,dropout,12,s1_112,s1_123,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.5740740740740741,-0.03240740740740744,0.6299734748010609,0.5654068390641281,-0.06456663573693278,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=12:s1_132_vs_s1_112:signal=18,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,12,s1_112,s1_132,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.5601851851851852,-0.004629629629629539,0.5668627450980392,0.5674074074074075,0.0005446623093682268,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=12:s1_132_vs_s1_112:signal=18,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,12,s1_112,s1_132,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.5092592592592592,0.00925925925925919,0.5059523809523809,0.5201784417470692,0.014226060794688244,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=12:s1_132_vs_s1_112:signal=18,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,12,s1_112,s1_132,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.5740740740740741,-0.07407407407407407,0.6241830065359477,0.5548085901027077,-0.06937441643324005,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=12:s1_132_vs_s1_112:signal=18,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,12,s1_112,s1_132,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.6203703703703703,-0.04166666666666674,0.6725925925925926,0.6201960784313726,-0.05239651416122004,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=12:s1_132_vs_s1_112:signal=18,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,12,s1_112,s1_132,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.5601851851851852,-0.04629629629629628,0.6299734748010609,0.5643274853801169,-0.06564598942094402,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=12:s1_138_vs_s1_112:signal=19,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,12,s1_112,s1_138,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.6203703703703703,0.05555555555555558,0.5668627450980392,0.6201960784313726,0.053333333333333344,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=12:s1_138_vs_s1_112:signal=19,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,12,s1_112,s1_138,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.611111111111111,0.11111111111111105,0.5059523809523809,0.5984848484848485,0.09253246753246758,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=12:s1_138_vs_s1_112:signal=19,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,12,s1_112,s1_138,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6435185185185185,-0.00462962962962965,0.6241830065359477,0.6667744020685197,0.04259139553257196,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=12:s1_138_vs_s1_112:signal=19,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,12,s1_112,s1_138,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.5509259259259259,-0.11111111111111116,0.6725925925925926,0.5651127819548872,-0.1074798106377054,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=12:s1_138_vs_s1_112:signal=19,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,12,s1_112,s1_138,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.5138888888888888,-0.09259259259259267,0.6299734748010609,0.4901515151515151,-0.1398219596495458,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=12:s1_119_vs_s1_112:signal=20,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,12,s1_112,s1_119,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5648148148148148,0.5509259259259259,-0.01388888888888884,0.5668627450980392,0.5677974893661167,0.000934744268077492,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
