descriptive_rank,overfit_config_id,overfit_config_name,model,resolved_model,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
43,s1_034,focused_combo_combined_regularization-wd0p01_do0p6_ls0p15_mw0p9_lr0.001_wd0.01_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.15_mw0.9,9,0.001,0.01,0.6,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5080025807067179,0.0329500318604946,0.46708971240587466,0.5489154490075611,two_sided_student_t_0.95,5,0.505615638803262,0.03750241370964294,0.45905024185425497,0.552181035752269,two_sided_student_t_0.95,5,0.5311111111111111,0.030587805651849875,0.49313133404915543,0.5690908881730667,two_sided_student_t_0.95,5,0.5263152679395549,0.03596047970708773,0.4816644349291269,0.5709661009499828,two_sided_student_t_0.95,5,0.5481481481481482,0.06560366512562352,0.46669043901144547,0.6296058572848509,two_sided_student_t_0.95,5,0.5473720331424374,0.07043489073838351,0.45991556509517073,0.6348285011897041,two_sided_student_t_0.95,5,440.6808622722514,0.24296592901123532,440.379180225408,440.98254431909476,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
44,s1_008,main_effect_dropout-0p6_lr0.001_wd0.005_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,dropout,0.6,9,0.001,0.005,0.6,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.516701795200822,0.025560132421166927,0.4849646989841382,0.5484388914175059,two_sided_student_t_0.95,5,0.5100753937625772,0.028411525722045364,0.47479782513947316,0.5453529623856812,two_sided_student_t_0.95,5,0.5346296296296296,0.04512214789272202,0.4786030830696107,0.5906561761896485,two_sided_student_t_0.95,5,0.52481008085484,0.04636382674892519,0.46724178636174285,0.5823783753479372,two_sided_student_t_0.95,5,0.5481481481481482,0.0555169619034121,0.4792147352630313,0.617081561033265,two_sided_student_t_0.95,5,0.5390975778980895,0.060874826468975234,0.46351149747466125,0.6146836583215178,two_sided_student_t_0.95,5,447.02393873645923,0.11822808113080831,446.8771391845424,447.17073828837607,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
45,s1_091,main_effect_dropout-0p4_lr0.001_wd0.005_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,dropout,0.4,15,0.001,0.005,0.4,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5066275844524408,0.031102103905744038,0.4680092217642857,0.5452459471405959,two_sided_student_t_0.95,5,0.501682375972642,0.02987879736782052,0.4645829489713938,0.5387818029738902,two_sided_student_t_0.95,5,0.525,0.043959546186923035,0.470417014122322,0.579582985877678,two_sided_student_t_0.95,5,0.5154126865207465,0.039782706761352635,0.4660159317840773,0.5648094412574156,two_sided_student_t_0.95,5,0.5481481481481482,0.03936546605459503,0.49926946617564505,0.5970268301206513,two_sided_student_t_0.95,5,0.5376251131049893,0.042977260225653124,0.48426179634136113,0.5909884298686174,two_sided_student_t_0.95,5,727.3722790826112,0.6118644628506632,726.6125490073092,728.1320091579131,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
46,s1_010,main_effect_label_smoothing-0p05_lr0.001_wd0.005_do0.5_ls0.05_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,label_smoothing,0.05,9,0.001,0.005,0.5,0.05,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5007106942427594,0.02936972494126915,0.46424336414603823,0.5371780243394805,two_sided_student_t_0.95,5,0.4973809172945529,0.0324836093950467,0.4570471889770098,0.537714645612096,two_sided_student_t_0.95,5,0.5327777777777778,0.06264420948633126,0.4549947181626654,0.6105608373928901,two_sided_student_t_0.95,5,0.525166640823119,0.06656499292635412,0.44251528556577674,0.6078179960804613,two_sided_student_t_0.95,5,0.5481481481481482,0.07469358990645622,0.45540380666470526,0.6408924896315911,two_sided_student_t_0.95,5,0.5371382243487506,0.07763806316324783,0.4407378364286757,0.6335386122688255,two_sided_student_t_0.95,5,447.4435029640328,0.36658091639758383,446.98833263771337,447.89867329035224,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
47,s1_059,main_effect_sqi_mode-top70_quality_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,sqi_mode,top70_quality,10,0.001,0.005,0.5,0.2,0.9,top70_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5227746303762904,0.04980976888100505,0.46092763359789607,0.5846216271546847,two_sided_student_t_0.95,5,0.5149685606125775,0.053939673089612755,0.4479936104623248,0.5819435107628301,two_sided_student_t_0.95,5,0.5727777777777778,0.053753967537876673,0.5060334115253824,0.6395221440301733,two_sided_student_t_0.95,5,0.5617806827745501,0.05840024048457606,0.4892672066784099,0.6342941588706903,two_sided_student_t_0.95,5,0.548148148148148,0.08992690599868636,0.43648914649972487,0.6598071497965712,two_sided_student_t_0.95,5,0.5372867374072112,0.09810440658456139,0.4154740276860168,0.6590994471284056,two_sided_student_t_0.95,5,357.6664839049801,0.22377683568616982,357.3886282644766,357.9443395454836,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
48,s1_047,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.02,10,0.001,0.02,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5044649645999288,0.03790352605018493,0.4574015208984356,0.551528408301422,two_sided_student_t_0.95,5,0.5000484603323607,0.03582613660796817,0.45556443631151666,0.5445324843532048,two_sided_student_t_0.95,5,0.5309259259259258,0.035261856035717624,0.487142548776531,0.5747093030753205,two_sided_student_t_0.95,5,0.5242091052187384,0.036201906063014225,0.47925850179393903,0.5691597086435378,two_sided_student_t_0.95,5,0.5472222222222223,0.07927353627038518,0.4487911262249845,0.64565331821946,two_sided_student_t_0.95,5,0.5421997924103188,0.08237782783660881,0.43991420933537356,0.644485375485264,two_sided_student_t_0.95,5,488.6692941069603,0.2937860052687122,488.30451060104207,489.03407761287855,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
49,s1_044,main_effect_weight_decay-0p001_lr0.001_wd0.001_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.001,10,0.001,0.001,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5045167405199343,0.04210192469266193,0.45224029637396984,0.5567931846658988,two_sided_student_t_0.95,5,0.5008253497643729,0.041762533646813864,0.44897031526135067,0.5526803842673951,two_sided_student_t_0.95,5,0.527962962962963,0.0597182743455412,0.4538129316732489,0.6021129942526771,two_sided_student_t_0.95,5,0.5233813243975756,0.06286905879623517,0.4453190774893345,0.6014435713058166,two_sided_student_t_0.95,5,0.5462962962962963,0.07746852097537736,0.45010642280707686,0.6424861697855156,two_sided_student_t_0.95,5,0.5391563420335349,0.084561973112341,0.43415878440286615,0.6441538996642037,two_sided_student_t_0.95,5,488.6046696873382,0.16855585649230562,488.39537994864526,488.8139594260311,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
50,s1_004,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.01,9,0.001,0.01,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4935080663340992,0.038658992747818505,0.4455065868323125,0.541509545835886,two_sided_student_t_0.95,5,0.48888350419183946,0.040175958176571804,0.43899846333065,0.538768545053029,two_sided_student_t_0.95,5,0.534074074074074,0.07857942257090911,0.4365048340681357,0.6316433140800123,two_sided_student_t_0.95,5,0.5258688162747686,0.0811063306281571,0.4251620055073744,0.6265756270421627,two_sided_student_t_0.95,5,0.5462962962962963,0.08567942371908215,0.4399112404774661,0.6526813521151265,two_sided_student_t_0.95,5,0.5361341352295721,0.0825428495312272,0.43364365065749666,0.6386246198016475,two_sided_student_t_0.95,5,447.41897139577196,0.31031047075381796,447.0336700559713,447.8042727355726,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
51,s1_025,focused_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.005_do0.4_ls0.15_mw0.9,9,0.001,0.005,0.4,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5026487095344709,0.039354234401441306,0.4537839735013291,0.5515134455676127,two_sided_student_t_0.95,5,0.5041163972496299,0.04437382542575646,0.44901901575588915,0.5592137787433705,two_sided_student_t_0.95,5,0.5424074074074074,0.061038818070023725,0.4666177045169495,0.6181971102978654,two_sided_student_t_0.95,5,0.5429361670884874,0.06819243370799839,0.45826407720336876,0.6276082569736059,two_sided_student_t_0.95,5,0.5444444444444445,0.036541828260502084,0.4990717718648341,0.5898171170240549,two_sided_student_t_0.95,5,0.543775431413965,0.04410598468910975,0.4890106181201709,0.5985402447077591,two_sided_student_t_0.95,5,460.1041705660522,0.2206456895591091,459.83020275696776,460.3781383751366,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
52,s1_032,focused_combo_combined_regularization-wd0p01_do0p5_ls0p15_mw0p9_lr0.001_wd0.01_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.5_ls0.15_mw0.9,9,0.001,0.01,0.5,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.506794264444105,0.040043475029303645,0.4570737231372472,0.5565148057509629,two_sided_student_t_0.95,5,0.5032510968532817,0.043663803474568434,0.4490353240542656,0.5574668696522979,two_sided_student_t_0.95,5,0.5312962962962963,0.06063719154634603,0.45600527860101264,0.60658731399158,two_sided_student_t_0.95,5,0.5253271077147942,0.06457256941512217,0.4451496730005233,0.605504542429065,two_sided_student_t_0.95,5,0.5444444444444445,0.0840121529192916,0.44012957875297065,0.6487593101359184,two_sided_student_t_0.95,5,0.534358750411382,0.09357692803242643,0.41816764781101334,0.6505498530117507,two_sided_student_t_0.95,5,440.766702566389,0.3387771427596801,440.3460551848099,441.187349947968,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
53,s1_029,focused_combo_combined_regularization-wd0p01_do0p4_ls0p15_mw0p9_lr0.001_wd0.01_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.4_ls0.15_mw0.9,9,0.001,0.01,0.4,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4964544739969138,0.04381914930833709,0.4420458138688361,0.5508631341249914,two_sided_student_t_0.95,5,0.4981396602485285,0.046802493513252275,0.44002668902695785,0.5562526314700992,two_sided_student_t_0.95,5,0.5235185185185186,0.061347746114757705,0.44734523079687893,0.5996918062401583,two_sided_student_t_0.95,5,0.5239360996654059,0.0660632291462846,0.44190776642937857,0.6059644329014332,two_sided_student_t_0.95,5,0.5444444444444444,0.04795634875029101,0.48489877271590387,0.6039901161729849,two_sided_student_t_0.95,5,0.5468719606157574,0.05336264227263175,0.4806134888568041,0.6131304323747107,two_sided_student_t_0.95,5,441.5656624952797,1.3969114208048354,439.83116787538665,443.30015711517274,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
54,s1_089,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.02,15,0.001,0.02,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.514039085777369,0.027746365320578222,0.47958742287779754,0.5484907486769405,two_sided_student_t_0.95,5,0.5079760868624099,0.030142377081913994,0.470549382419515,0.5454027913053048,two_sided_student_t_0.95,5,0.5338888888888889,0.032391530502360114,0.49366949161738916,0.5741082861603886,two_sided_student_t_0.95,5,0.5218355495804696,0.03691590881430309,0.4759983946447764,0.5676727045161629,two_sided_student_t_0.95,5,0.5444444444444444,0.048401222365500464,0.4843463891641475,0.6045424997247413,two_sided_student_t_0.95,5,0.5286056401068739,0.05909400183454087,0.4552307455191372,0.6019805346946107,two_sided_student_t_0.95,5,727.3666813510005,0.5962303605586735,726.6263635776587,728.1069991243422,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
55,s1_005,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.02,9,0.001,0.02,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.49786534816870265,0.04020368518341114,0.44794587968134286,0.5477848166560625,two_sided_student_t_0.95,5,0.49242969575093143,0.04205108351390179,0.44021637926625967,0.5446430122356032,two_sided_student_t_0.95,5,0.5268518518518518,0.08144201485268365,0.42572823406809807,0.6279754696356055,two_sided_student_t_0.95,5,0.5175193677252431,0.08358210452781747,0.4137384776389481,0.6213002578115381,two_sided_student_t_0.95,5,0.5425925925925925,0.08645143819498204,0.4352489541929453,0.6499362309922397,two_sided_student_t_0.95,5,0.5317860371333247,0.08847502486725542,0.4219297840154707,0.6416422902511788,two_sided_student_t_0.95,5,447.17256375919095,0.3688273342335702,446.7146041367197,447.6305233816622,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
56,s1_050,main_effect_dropout-0p6_lr0.001_wd0.005_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,dropout,0.6,10,0.001,0.005,0.6,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5061619058281864,0.01701029799967867,0.4850408312032679,0.527282980453105,two_sided_student_t_0.95,5,0.5013272143008133,0.019170314038202158,0.4775241255253174,0.5251303030763091,two_sided_student_t_0.95,5,0.5192592592592592,0.014689866611714321,0.5010193807490779,0.5374991377694405,two_sided_student_t_0.95,5,0.5098951634202699,0.01266234091278515,0.4941727905758819,0.5256175362646578,two_sided_student_t_0.95,5,0.5416666666666667,0.050397085780271404,0.47909041963891674,0.6042429136944167,two_sided_student_t_0.95,5,0.529467751240399,0.0627427412197576,0.4515623483192105,0.6073731541615875,two_sided_student_t_0.95,5,488.7130349006038,0.3526644720765647,488.2751441221808,489.15092567902684,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
57,s1_098,main_effect_max_windows_fraction-1p0_lr0.001_wd0.005_do0.5_ls0.2_mw100_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,max_windows_fraction,1.0,15,0.001,0.005,0.5,0.2,1.0,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5245388169736958,0.026402875410133246,0.4917553171278738,0.5573223168195177,two_sided_student_t_0.95,5,0.5217438934390786,0.02526479885256824,0.49037350228198473,0.5531142845961724,two_sided_student_t_0.95,5,0.5444444444444445,0.031826809707957794,0.5049262406523912,0.5839626482364978,two_sided_student_t_0.95,5,0.5399745954035968,0.02806333780527669,0.505129359181354,0.5748198316258396,two_sided_student_t_0.95,5,0.5416666666666666,0.05268429017009743,0.47625048029153605,0.6070828530417972,two_sided_student_t_0.95,5,0.5320534328795199,0.04758916660178605,0.47296367800556105,0.5911431877534787,two_sided_student_t_0.95,5,806.3707204872277,0.9549429453098263,805.1850022116978,807.5564387627576,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
58,s1_028,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.005_do0.6_ls0.3_mw0.9,9,0.001,0.005,0.6,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5081032722945127,0.04085912793686375,0.45736996413730724,0.5588365804517181,two_sided_student_t_0.95,5,0.49994440698209786,0.043560420732771554,0.4458570008116065,0.5540318131525892,two_sided_student_t_0.95,5,0.5312962962962963,0.04288546650453258,0.47804695649144463,0.5845456361011478,two_sided_student_t_0.95,5,0.5196354575982651,0.04624546268462959,0.46221413150248486,0.5770567836940453,two_sided_student_t_0.95,5,0.5416666666666666,0.08223296142746117,0.4395609589965091,0.6437723743368242,two_sided_student_t_0.95,5,0.5304491621209888,0.08747707015832439,0.42183203343705233,0.6390662908049253,two_sided_student_t_0.95,5,441.45941638285296,0.6181456345941913,440.6918872027305,442.2269455629754,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
59,s1_076,focused_combo_combined_regularization-wd0p01_do0p6_ls0p15_mw0p9_lr0.001_wd0.01_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.15_mw0.9,10,0.001,0.01,0.6,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5091484557873198,0.03612517657356337,0.4642931246071721,0.5540037869674675,two_sided_student_t_0.95,5,0.49950825442019575,0.0373034128187468,0.45318994971302495,0.5458265591273666,two_sided_student_t_0.95,5,0.5262962962962964,0.05215108761707034,0.4615421683350099,0.5910504242575829,two_sided_student_t_0.95,5,0.5104501458170748,0.05489667898900039,0.4422869158954839,0.5786133757386658,two_sided_student_t_0.95,5,0.5416666666666666,0.06921257586910211,0.4557279029870558,0.6276054303462775,two_sided_student_t_0.95,5,0.5227662724795582,0.06516931617924741,0.4418478787922284,0.603684666166888,two_sided_student_t_0.95,5,488.5172985518817,0.5208251076311372,487.87060876637554,489.1639883373879,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
60,s1_103,main_effect_aggregation-quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,aggregation,quality_weighted_mean,15,0.001,0.005,0.5,0.2,0.9,none,quality_weighted_mean,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5135555227452053,0.024931734154567783,0.4825986860326913,0.5445123594577194,two_sided_student_t_0.95,5,0.5091750703048797,0.026845515637854537,0.47584196002413953,0.5425081805856199,two_sided_student_t_0.95,5,0.5444444444444445,0.019122107803762393,0.5207012116147415,0.5681876772741475,two_sided_student_t_0.95,5,0.5387494146823654,0.017091825975288574,0.5175271097052856,0.5599717196594451,two_sided_student_t_0.95,5,0.5407407407407407,0.0413309520753068,0.48942158553734705,0.5920598959441344,two_sided_student_t_0.95,5,0.5315718305764072,0.04116247878220568,0.480461862595716,0.5826817985570985,two_sided_student_t_0.95,5,727.6952854877803,0.7525668894992394,726.760850274849,728.6297207007117,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
61,s1_119,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.2_mw0.9,15,0.001,0.01,0.6,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5040605634375932,0.03244255390991161,0.4637778122378711,0.5443433146373153,two_sided_student_t_0.95,5,0.4993053222445473,0.032832292940030205,0.4585386461224321,0.5400719983666625,two_sided_student_t_0.95,5,0.5327777777777778,0.04225713306560866,0.48030861698290556,0.58524693857265,two_sided_student_t_0.95,5,0.525535564151945,0.04624045792983744,0.46812045228001004,0.5829506760238801,two_sided_student_t_0.95,5,0.5398148148148147,0.07002840889329275,0.4528630606405207,0.6267665689891089,two_sided_student_t_0.95,5,0.5323689697030658,0.08024174184653514,0.4327356876990625,0.6320022517070691,two_sided_student_t_0.95,5,738.512452055607,0.43674436633303704,737.9701622995129,739.0547418117011,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
62,s1_012,main_effect_label_smoothing-0p15_lr0.001_wd0.005_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,label_smoothing,0.15,9,0.001,0.005,0.5,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5033374527089596,0.04356376098452472,0.44924589906812135,0.5574290063497978,two_sided_student_t_0.95,5,0.49896454449654676,0.04817313087570517,0.4391497022074254,0.5587793867856682,two_sided_student_t_0.95,5,0.5237037037037038,0.06546499289639121,0.4424181788815895,0.604989228525818,two_sided_student_t_0.95,5,0.5153394308998163,0.07103084013744144,0.42714299393898814,0.6035358678606444,two_sided_student_t_0.95,5,0.5398148148148147,0.0488420440551961,0.47916940711279543,0.6004602225168341,two_sided_student_t_0.95,5,0.5252282048876477,0.05703724996992882,0.4544071050434382,0.5960493047318571,two_sided_student_t_0.95,5,446.91958489040843,0.24297068630985738,446.61789693659864,447.2212728442182,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
63,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.005_do0.6_ls0.15_mw0.9,10,0.001,0.005,0.6,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5020994751140828,0.03911998247732414,0.4535256012616272,0.5506733489665384,two_sided_student_t_0.95,5,0.49417144064124646,0.040668075672626175,0.4436753552023201,0.5446675260801728,two_sided_student_t_0.95,5,0.5298148148148147,0.057341658884456775,0.4586157413807036,0.6010138882489259,two_sided_student_t_0.95,5,0.5164440613165515,0.06098943632598314,0.44071567395983724,0.5921724486732658,two_sided_student_t_0.95,5,0.5398148148148147,0.05264359160074012,0.47444916238803353,0.6051804672415959,two_sided_student_t_0.95,5,0.5232278348175508,0.05119587239900639,0.4596597632030706,0.5867959064320308,two_sided_student_t_0.95,5,488.87978228698483,0.6785607916268229,488.03723778142916,489.7223267925405,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
64,s1_120,focused_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,15,0.001,0.01,0.6,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5066812757693947,0.041429683428653,0.4552395293990571,0.5581230221397323,two_sided_student_t_0.95,5,0.4983065915100518,0.04505201782820507,0.44236712292633534,0.5542460600937683,two_sided_student_t_0.95,5,0.5488888888888889,0.04853565572384087,0.4886239125473831,0.6091538652303946,two_sided_student_t_0.95,5,0.534741929943533,0.05003739600146317,0.47261229676465105,0.5968715631224148,two_sided_student_t_0.95,5,0.538888888888889,0.07632573146685603,0.4441179759899255,0.6336598017878525,two_sided_student_t_0.95,5,0.521789283031173,0.08451662798323757,0.4168480288148059,0.6267305372475401,two_sided_student_t_0.95,5,738.7336209050379,0.5965922642512194,737.9928537689103,739.4743880411655,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
