config_key,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,class_key,class_name,is_complete,n_repeats_done,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,support_mean,support_std,support_ci95_low,support_ci95_high
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,15.0,10.5,30.0,0.9,young,Young,True,5,0.8055555555555556,0.18814190533533426,0.5719839761284999,1.0391271349826112,0.7,0.11180339887498948,0.5611999999999999,0.8388,0.7399806076276665,0.10954913007282574,0.6039792033133861,0.8759820119419469,8.0,0.0,8.0,8.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,10,10.0,5.0,50.0,0.9,pre_frail,Pre-Frail,True,5,0.5853979353979354,0.0741793372274594,0.49330688887542573,0.677488981920445,0.6888888888888889,0.09296222517045284,0.5734795454923949,0.8042982322853829,0.6256060606060606,0.02789895515617465,0.5909704858861288,0.6602416353259924,9.0,0.0,9.0,9.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,10,10.0,5.0,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.577028527028527,0.037216482894267607,0.5308255682839526,0.6232314857731015,0.5833333333333334,0.1767766952966369,0.3638712637176479,0.8027954029490189,0.5679496567505721,0.09121934381168982,0.4547040394574928,0.6811952740436513,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,10,10.0,5.0,50.0,0.9,young,Young,True,5,0.8769841269841269,0.11898146309972182,0.729272811904101,1.0246954420641528,0.65,0.2053959590644373,0.3950081177762712,0.9049918822237288,0.7294677871148458,0.1472436347060853,0.546669976825945,0.9122655974037467,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,10.0,5.0,50.0,0.9,pre_frail,Pre-Frail,True,5,0.5655322455322456,0.11097009650813287,0.4277667612060403,0.7032977298584508,0.6888888888888889,0.21372648957412604,0.42355494509655195,0.9542228326812259,0.6188410419989367,0.15085020902222057,0.4315657961390538,0.8061162878588197,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,10.0,5.0,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.5955988455988456,0.10674431880813519,0.4630795161361029,0.7281181750615883,0.5833333333333334,0.058925565098878946,0.5101793101281049,0.6564873565385618,0.5851170568561873,0.05865821464907885,0.5122949398613751,0.6579391738509995,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,10.0,5.0,50.0,0.9,young,Young,True,5,0.8642857142857142,0.13458174058154837,0.6972072016404458,1.0313642269309826,0.65,0.10458250331675945,0.5201644886789443,0.7798355113210558,0.7305128205128205,0.06095071892986223,0.654844639826076,0.806181001199565,8.0,0.0,8.0,8.0
model=cnn|resolved_model=cnn1d|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,cnn,cnn1d,HRV,50,20,5.0,3.5,30.0,0.9,pre_frail,Pre-Frail,True,5,0.6212409812409813,0.09233492129329972,0.5066104136153939,0.7358715488665686,0.6444444444444445,0.12171612389003691,0.49333814386742003,0.7955507450214689,0.6287426900584796,0.09031157475197438,0.5166240362276595,0.7408613438892997,9.0,0.0,9.0,9.0
model=cnn|resolved_model=cnn1d|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,cnn,cnn1d,HRV,50,20,5.0,3.5,30.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.5956259426847661,0.07748001735024068,0.4994372175080118,0.6918146678615205,0.6499999999999999,0.09128709291752768,0.5366702745672316,0.7633297254327682,0.6188045977011494,0.06918975040880676,0.532907948284611,0.7047012471176878,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,cnn,cnn1d,HRV,50,20,5.0,3.5,30.0,0.9,young,Young,True,5,0.7723809523809524,0.11310902171644308,0.6319600673969781,0.9128018373649267,0.625,0.15309310892394862,0.4349402725457074,0.8150597274542926,0.6884981684981686,0.13920994704916506,0.5156738997831454,0.8613224372131918,8.0,0.0,8.0,8.0
