rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Young,Robust/Non-Frail,16,0.4
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Young,Young,20,0.5
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Pre-Frail,Pre-Frail,27,0.6
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Pre-Frail,Robust/Non-Frail,17,0.37777777777777777
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Pre-Frail,Young,1,0.022222222222222223
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Robust/Non-Frail,Pre-Frail,12,0.2
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Robust/Non-Frail,Robust/Non-Frail,41,0.6833333333333333
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Robust/Non-Frail,Young,7,0.11666666666666667
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Young,Pre-Frail,3,0.075
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Young,Robust/Non-Frail,16,0.4
7,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,50.0,10,5,Young,Young,21,0.525
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Pre-Frail,Pre-Frail,30,0.6666666666666666
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Pre-Frail,Robust/Non-Frail,13,0.28888888888888886
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Pre-Frail,Young,2,0.044444444444444446
